,id,영화명,감독,제작사,수입사,배급사,개봉일,영화유형,영화형태,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,영화구분,expert_rating,starring_actors,running_times,audience_rating,rating_audiences,개봉일_int
857,857,"힘을 내요, 미스터 리",이계벽,"(주)용필름,(주)덱스터스튜디오",,(주)넥스트엔터테인먼트월드(NEW),2019-09-11,개봉영화,장편,한국,990,9887863906,1176076,1965170736,229545,코미디,12세이상관람가,일반영화,5.17,"차승원(철수), 엄채영(샛별), 박해준(영수)",111분,8.467213114754099,366,2019
858,858,퍼펙트맨,용수,"(주)맨필름,(주)쇼박스",,(주)쇼박스,2019-10-02,개봉영화,장편,한국,894,9604139750,1144894,1544313980,178228,코미디,15세이상관람가,일반영화,5.00,"설경구(장수), 조진웅(영기)",116분,8.858757062146893,177,2019
859,859,장사리 : 잊혀진 영웅들,"곽경택,김태훈",(주)태원엔터테인먼트,,워너브러더스 코리아(주),2019-09-25,개봉영화,장편,한국,1090,8997921050,1140876,1699010620,208596,전쟁,12세이상관람가,일반영화,5.00,"김명민(이명준), 최민호(최성필), 김성철(기하륜)",104분,8.503472222222221,288,2019
860,860,마이펫의 이중생활 2,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2019-07-31,개봉영화,장편,미국,933,8512830825,1114941,1937926035,239636,애니메이션,전체관람가,일반영화,6.0,"패튼 오스왈트, 케빈 하트, 제니 슬레이트",85분,9.080555555555556,360,2019
861,861,쥬만지: 넥스트 레벨,제이크 캐스단,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2019-12-11,개봉영화,장편,미국,1195,8774705410,1054968,2201988140,252836,액션,12세이상관람가,일반영화,6.00,"드웨인 존슨, 잭 블랙, 케빈 하트",122분,8.176724137931034,232,2019
862,862,천문: 하늘에 묻는다,허진호,(주)하이브미디어코프,,롯데컬처웍스(주)롯데엔터테인먼트,2019-12-26,개봉영화,장편,한국,1198,7808242950,965624,2113501840,258720,사극,12세이상관람가,일반영화,6.70,"최민식(장영실), 한석규(세종)",2019 .12.26 개봉,9.022116903633492,633,2019
863,863,나랏말싸미,조철현,(주)영화사두둥,,메가박스중앙(주)플러스엠,2019-07-24,개봉영화,장편,한국,1211,7871240823,958775,1862210553,222884,사극,전체관람가,일반영화,6.45,"송강호(세종대왕), 박해일(신미 스님), 전미선(소헌왕후)",110분,7.311239193083574,347,2019
864,864,레드슈즈,"홍성호,홍성호",(주)싸이더스,,(주)넥스트엔터테인먼트월드(NEW),2019-07-25,개봉영화,장편,한국,717,6102923190,817547,1380911550,201881,애니메이션,전체관람가,일반영화,6.00,"클로이 모레츠(스노우 화이트 목소리), 샘 클라플린(멀린 목소리), 지나 거손(레지나 목소리)",92분,9.267543859649123,228,2019
865,865,캣츠,톰 후퍼,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2019-12-24,개봉영화,장편,미국,1143,6093329690,728345,2092964760,240814,뮤지컬,12세이상관람가,일반영화,4.75,"제니퍼 허드슨, 테일러 스위프트, 이드리스 엘바",109분,6.825991189427313,454,2019
866,866,신비아파트 극장판 하늘도깨비 대 요르문간드,변영규,씨제이이앤엠(주),,씨제이이앤엠(주),2019-12-19,개봉영화,장편,한국,841,5300006440,672130,685418380,82269,애니메이션,전체관람가,일반영화,6.00,"조현정(신비 목소리), 양정화(금비 목소리), 김영은(하리 목소리)",97분,8.762626262626263,198,2019
867,867,나이브스 아웃,라이언 존슨,,(주)올스타엔터테인먼트,(주)올스타엔터테인먼트,2019-12-04,개봉영화,장편,미국,686,5608637210,662874,2397623520,278017,미스터리,12세이상관람가,일반영화,7.00,"다니엘 크레이그(브누아 블랑), 크리스 에반스(랜섬), 아나 디 아르마스(마르타)",130분,8.893333333333333,75,2019
868,868,날씨의 아이,신카이 마코토,,(주)미디어캐슬,"(주)미디어캐슬,워터홀컴퍼니(주)",2019-10-30,개봉영화,장편,일본,716,5413288410,655876,1724015230,199937,애니메이션,15세이상관람가,일반영화,6.57,"다이고 코타로(호다카 모리시마 목소리), 모리 나나(히나 아마노 목소리), 오구리 슌(스가 케이스케 목소리)",112분,8.290909090909091,275,2019
869,869,나를 찾아줘,김승우,(주)26컴퍼니,,워너브러더스 코리아(주),2019-11-27,개봉영화,장편,한국,875,5117014620,645082,1211838780,146847,스릴러,15세이상관람가,일반영화,8.00,"벤 애플렉(닉 던), 로자먼드 파이크(에이미 던)",149분,8.244736842105263,380,2019
870,870,광대들: 풍문조작단,김주호,(주)영화사심플렉스,,워너브러더스 코리아(주),2019-08-21,개봉영화,장편,한국,806,5226776088,637021,1097148968,129821,사극,12세이상관람가,일반영화,4.57,"조진웅(덕호), 손현주(한명회), 박희순(세조)",108분,8.127272727272727,165,2019
871,871,그것: 두 번째 이야기,안드레스 무시에티,,워너브러더스 코리아(주),워너브러더스 코리아(주),2019-09-04,개봉영화,장편,미국,999,5107465367,591043,1404236307,157197,스릴러,15세이상관람가,일반영화,6.75,"빌 스카스가드(페니와이즈), 제임스 맥어보이(빌), 제시카 차스테인(베벌리)",169분,8.112612612612613,222,2019
872,872,극장판 헬로카봇 : 달나라를 구해줘!,"최신규,김진철",(주)초이락컨텐츠팩토리,,롯데컬처웍스(주)롯데엔터테인먼트,2019-09-04,개봉영화,장편,한국,889,4553434150,587818,687159820,84670,애니메이션,전체관람가,일반영화,5.00,"이지현(차탄 / 모나 한국어 목소리), 김용준(아빠 한국어 목소리), 양정화(엄마 / 장군 한국어 목소리)",76분,7.5,146,2019
873,873,양자물리학,이성태,(주)엠씨엠씨,,(주)메리크리스마스,2019-09-25,개봉영화,장편,한국,799,4526478380,553879,1152440160,137943,범죄,15세이상관람가,일반영화,4.80,"박해수(이찬우), 서예지(성은영), 김상호(박기헌)",119분,8.615384615384615,221,2019
874,874,애드 아스트라,제임스 그레이,,이십세기폭스코리아(주),이십세기폭스코리아(주),2019-09-19,개봉영화,장편,미국,853,4518393460,513375,1618159190,177587,SF,12세이상관람가,일반영화,7.38,브래드 피트(로이 맥브라이드),123분,8.4640522875817,306,2019
875,875,47미터 2,요하네스 로버츠,,(유)조이앤시네마,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",2019-08-28,개봉영화,장편,미국,649,3846315153,501934,1102624133,130922,공포(호러),15세이상관람가,일반영화,4.00,"소피 넬리스(미아), 시스틴 로즈 스탤론(니콜), 브리안느 쥬(알렉사)",90분,8.397321428571429,224,2019
876,876,감쪽같은 그녀,허인무,(주)지오필름,,메가박스중앙(주)플러스엠,2019-12-04,개봉영화,장편,한국,761,3377533790,436207,658294480,83166,드라마,전체관람가,일반영화,5.00,"나문희(말순), 김수안(공주)",104분,9.047619047619047,126,2019
877,877,제미니 맨,이안,,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,2019-10-09,개봉영화,장편,미국,845,3295969230,387342,956421180,107352,액션,12세이상관람가,일반영화,5.00,윌 스미스(헨리 / 주니어),117분,8.935483870967742,186,2019
878,878,브링 더 소울 : 더 무비,박준수,"빅히트 엔터테인먼트,(주)캠프엔터테인먼트",,월트디즈니컴퍼니코리아 유한책임회사,2019-08-07,개봉영화,장편,한국,569,2902500310,336074,952482010,102179,기타,전체관람가,일반영화,-,"RM(본인), 진(본인), 슈가(본인)",103분,9.737113402061855,194,2019
879,879,아담스 패밀리,"그렉 티어넌,콘래드 베논",,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2019-11-07,개봉영화,장편,미국,802,2565386140,321726,547729100,64971,애니메이션,전체관람가,일반영화,6.33,"샤를리즈 테론(모티시아 목소리), 클로이 모레츠(웬즈데이 목소리), 오스카 아이삭(고메즈 목소리)",87분,8.526315789473685,57,2019
880,880,예스터데이,대니 보일,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2019-09-18,개봉영화,장편,미국,816,2572745100,305504,976853610,113089,드라마,12세이상관람가,일반영화,5.86,"히메쉬 파텔(잭 말릭), 릴리 제임스(엘리 애플턴)",116분,8.60625,160,2019
881,881,기방도령,남대중,"주식회사 브레인샤워,(주)제이와이피픽쳐스",,판씨네마(주),2019-07-10,개봉영화,장편,한국,625,2327760190,286806,546588070,65509,코미디,15세이상관람가,일반영화,4.40,"준호(허색), 정소민(해원), 최귀화(육갑)",110분,7.87962962962963,108,2019
882,882,원스 어폰 어 타임... 인 할리우드,쿠엔틴 타란티노,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2019-09-25,개봉영화,장편,미국,678,2269807670,277319,1107269480,130601,드라마,청소년관람불가,일반영화,7.90,"레오나르도 디카프리오(릭 달튼), 브래드 피트(클리프 부스), 마고 로비(샤론 테이트)",161분,8.068441064638783,263,2019
883,883,라스트 크리스마스,폴 페이그,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2019-12-05,개봉영화,장편,미국,623,2049348130,248320,655652680,77146,코미디,12세이상관람가,일반영화,5.50,"에밀리아 클라크(케이트), 헨리 골딩(톰)",103분,7.666666666666667,30,2019
884,884,명탐정 코난: 감청의 권,나가오카 치카,,씨제이이앤엠(주),씨제이이앤엠(주),2019-07-24,개봉영화,장편,일본,602,1740310530,219078,406727890,48968,애니메이션,12세이상관람가,일반영화,6.00,"타카야마 미나미, 야마자키 와카나, 코야마 리키야",109분,8.444444444444445,63,2019
885,885,커런트 워,알폰소 고메즈-레존,,(주)우성엔터테인먼트,(주)이수C&E,2019-08-22,개봉영화,장편,미국,276,1817540600,210945,642885200,73638,드라마,12세이상관람가,독립/예술영화,5.50,"베네딕트 컴버배치(토머스 에디슨), 톰 홀랜드(사무엘 인설), 니콜라스 홀트(니콜라 테슬라)",108분,6.5,6,2019
886,886,"안녕, 티라노: 영원히, 함께",시즈노 코분,(주)미디어캐슬,,(주)넥스트엔터테인먼트월드(NEW),2019-08-14,개봉영화,장편,한국,512,1553219230,199240,279466440,33262,애니메이션,전체관람가,독립/예술영화,6.00,"시영준(티라노 목소리), 정혜원(프논 목소리), 이세은(톱스 목소리)",98분,8.67,100,2019
887,887,앵그리 버드 2: 독수리 왕국의 침공,서럽 밴 오먼,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2019-08-07,개봉영화,장편,미국,512,1432145073,188365,262775033,32734,애니메이션,전체관람가,일반영화,6.00,"제이슨 서디키스(레드 목소리), 조시 게드(척 목소리), 대니 맥브라이드(밤 목소리)",96분,9.1125,80,2019
888,888,롱 샷,조나단 레빈,,(유)조이앤시네마,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",2019-07-24,개봉영화,장편,미국,454,1622789797,184796,756409017,85515,코미디,15세이상관람가,일반영화,5.50,"샤를리즈 테론(샬롯 필드), 세스 로건(프레드 플라스키)",125분,9.293103448275861,116,2019
889,889,엔젤 해즈 폴른,릭 로먼 워,,(주)우성엔터테인먼트,메가박스중앙(주)플러스엠,2019-11-13,개봉영화,장편,미국,601,1479789022,181400,473592882,55235,액션,15세이상관람가,일반영화,5.00,"제라드 버틀러(마이크 배닝), 모건 프리먼(트럼불 대통령)",121분,9.256410256410257,78,2019
890,890,두번할까요,박용집,(주)영화사울림,,(주)리틀빅픽쳐스,2019-10-17,개봉영화,장편,한국,658,1449660120,174938,369483800,43186,코미디,15세이상관람가,일반영화,3.50,"권상우(현우), 이정현(선영), 이종혁(상철)",112분,8.046875,64,2019
891,891,진범,고정욱,"(주)곰픽쳐스,(주)트러스트스튜디오",,(주)리틀빅픽쳐스,2019-07-10,개봉영화,장편,한국,224,1424601000,167333,298936100,34223,스릴러,15세이상관람가,일반영화,6.33,"송새벽(이영훈), 유선(정다연)",100분,7.829268292682927,82,2019
892,892,벌새,김보라,에피파니(주),,"(주)엣나인필름,(주)콘텐츠판다",2019-08-29,개봉영화,장편,한국,145,1169896574,143944,759988614,88602,드라마,15세이상관람가,독립/예술영화,8.38,"박지후(은희), 김새벽(영지)",138분,10.0,2,2019
893,893,눈의 여왕4,"로버트 렌스,알렉세이 트시칠린",,라인프렌즈(주),(주)넥스트엔터테인먼트월드(NEW),2019-12-24,개봉영화,장편,러시아,541,1044574960,143853,226049480,38240,애니메이션,전체관람가,일반영화,6.00,"양정화(눈의 여왕 한국어 목소리), 박지윤(겔다 한국어 목소리), 임채헌(헤럴드 한국어 목소리)",87분,9.246153846153845,65,2019
894,894,크롤,알렉산더 아야,,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,2019-11-27,개봉영화,장편,미국,612,1126587080,140396,313651980,37825,액션,15세이상관람가,일반영화,5.75,"카야 스코델라리오(헤일리), 배리 페퍼(데이브)",87분,8.366197183098592,71,2019
895,895,극장판 엉덩이 탐정: 화려한 사건 수첩,히라야마 미호,,에스엠지홀딩스 주식회사,(주)넥스트엔터테인먼트월드(NEW),2019-07-11,개봉영화,장편,일본,561,1094031140,138118,234481940,27835,애니메이션,전체관람가,일반영화,6.00,"김은아(엉덩이탐정 목소리), 소연(브라운 목소리)",68분,6.846153846153846,39,2019
896,896,좀비랜드: 더블 탭,루벤 플레셔,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2019-11-13,개봉영화,장편,미국,585,1176173880,136869,391265590,44122,액션,15세이상관람가,일반영화,6.50,"우디 해럴슨(탤러해시), 제시 아이젠버그(콜럼버스), 아비게일 브레스린(리틀록)",99분,8.549019607843137,51,2019
897,897,미드웨이,롤랜드 에머리히,,(주)누리픽쳐스,(주)누리픽쳐스,2019-12-31,개봉영화,장편,미국,810,1085659520,133373,290368240,34848,액션,15세이상관람가,일반영화,5.50,"에드 스크레인(딕 베스트), 패트릭 윌슨(레이튼), 루크 에반스(맥클러스키)",136분,8.766129032258064,248,2019
898,898,프린스 코기,벤 스타센,,(주)이수C&E,(주)이수C&E,2019-12-24,개봉영화,장편,벨기에,455,1028933300,132958,236040620,30893,애니메이션,전체관람가,독립/예술영화,6.00,"심규혁(렉스 목소리), 김리흔(아기 렉스 목소리), 엄상현(잭 목소리)",82분,9.3625,80,2019
899,899,윤희에게,임대형,영화사 달리기,,(주)리틀빅픽쳐스,2019-11-14,개봉영화,장편,한국,317,931873501,117019,541648751,66197,멜로/로맨스,12세이상관람가,독립/예술영화,6.71,"김희애(윤희), 김소혜(새봄), 성유빈(경수)",105분,9.428571428571429,77,2019
900,900,안나,뤽 베송,,판씨네마(주),판씨네마(주),2019-08-28,개봉영화,장편,프랑스,431,946058240,114796,388815480,45770,액션,15세이상관람가,일반영화,5.00,"사샤 루스(안나), 킬리언 머피(레너드), 루크 에반스(알렉스)",119분,8.277777777777779,54,2019
