,title,director,producer,importer,distributor,distributor_group,release_date,release_season,release,form,nation,screen,rev_nationwide,aud_nationwide,rev_seoul,rev_seoul.1,genre,rate,type,expert_rating,starring_actors,running_times,audience_rating,rating_audiences,realease_year,director_power,director_movie_num,sequel,original,actor_power
749,기생충,봉준호,(주)바른손이앤에이,,씨제이이앤엠(주),A,5/30/2019,spring,개봉영화,장편,한국,1948,81862071185.0,9577981,22039419115,2518131,드라마,15세이상관람가,일반영화,9.06,"송강호,이선균,조여정",131,9.116782676,2586,2019,9676939.0,2 [2],0,0,273232941
750,알라딘,가이 리치,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,B,5/23/2019,spring,개봉영화,장편,미국,1311,70606442339.0,8271797,20103879849,2239684,어드벤처,전체관람가,일반영화,6.0,"메나 마수드,윌 스미스,나오미 스콧",128,9.495961227999999,619,2019,1042788.0,3 [3],0,1,12533369
751,캡틴 마블,"애너 보든,라이언 플렉",,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,B,3/6/2019,spring,개봉영화,장편,미국,2100,51491272223.0,5801069,15433909683,1650932,액션,12세이상관람가,일반영화,6.86,"브리 라슨,사무엘 L. 잭슨,벤 멘델슨",123,8.304741834,4745,2019,17403207.0,"2 [1, 1]",0,1,302692866
752,돈,박누리,"(주)사나이픽처스,(주)영화사 월광",,(주)쇼박스,C,3/20/2019,spring,개봉영화,장편,한국,1431,28869614062.0,3389035,7287586982,833513,범죄,15세이상관람가,일반영화,5.5,"류준열,유지태,조우진",115,8.458333332999999,2040,2019,0.0,1 [1],0,1,247898472
753,악인전,이원태,(주)비에이엔터테인먼트,,"(주)에이스메이커무비웍스,(주)키위미디어그룹",D,5/15/2019,spring,개봉영화,장편,한국,1307,29116066670.0,3361851,6401126560,721472,범죄,청소년관람불가,일반영화,5.71,"마동석,김무열,김성규",110,8.780757097999999,634,2019,4123013.0,2 [2],0,0,331779946
754,말모이,엄유나,더램프(주),,롯데컬처웍스(주)롯데엔터테인먼트,A,1/9/2019,winter,개봉영화,장편,한국,1203,23681932520.0,2812310,5900912990,681266,드라마,12세이상관람가,일반영화,5.86,"유해진,윤계상",135,9.290863891,1609,2019,2812310.0,1 [1],0,1,538220670
755,증인,이한,"(주)무비락,(주)도서관옆스튜디오",,롯데컬처웍스(주)롯데엔터테인먼트,A,2/13/2019,winter,개봉영화,장편,한국,1047,20312348931.0,2516128,4478036341,547326,드라마,12세이상관람가,일반영화,6.0,"정우성,김향기",129,9.216358839,758,2019,6268514.0,2 [2],0,0,219614635
756,사바하,장재현,"(주)외유내강,(주)필름케이",,씨제이이앤엠(주),A,2/20/2019,winter,개봉영화,장편,한국,1174,20002183194.0,2397792,5593443364,654182,미스터리,15세이상관람가,일반영화,6.89,"이정재,박정민,이재인",122,7.795226131000001,796,2019,7838312.0,2 [2],0,0,221781788
757,토이 스토리 4,조시 쿨리,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,B,6/20/2019,summer,개봉영화,장편,미국,1336,19256145350.0,2251096,6061378580,664899,애니메이션,전체관람가,일반영화,8.09,"톰 행크스,팀 알렌,애니 파츠",100,9.277322404,732,2019,2251096.0,1 [1],1,0,28204664
758,알리타: 배틀 엔젤,로버트 로드리게즈,,이십세기폭스코리아(주),이십세기폭스코리아(주),B,2/5/2019,winter,개봉영화,장편,미국,1043,18527661667.0,1949372,5508845197,540123,액션,12세이상관람가,일반영화,7.14,"로사 살라자르,크리스토프 왈츠,키언 존슨",122,8.88907563,1190,2019,1949372.0,1 [1],0,1,26918346
759,내안의 그놈,강효진,"(주)에코필름,(주)전망좋은 영화사",,"(주)메리크리스마스,TCO(주)더콘텐츠온",D,1/9/2019,winter,개봉영화,장편,한국,1041,16293580567.0,1901684,3159829257,357691,판타지,15세이상관람가,일반영화,4.0,"진영,박성웅,라미란",122,8.974522293,628,2019,2888009.0,2 [2],0,0,43560651
760,뺑반,한준희,"호두앤유픽쳐스(주),(주)쇼박스",,(주)쇼박스,C,1/30/2019,winter,개봉영화,장편,한국,1285,15222811848.0,1826714,3228907718,376646,범죄,15세이상관람가,일반영화,5.25,"공효진,류준열,조정석",133,7.299155609,829,2019,1826714.0,2 [2],0,0,289791921
761,주먹왕 랄프 2: 인터넷 속으로,리치 무어,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,B,1/3/2019,winter,개봉영화,장편,미국,1453,13877029723.0,1754375,3619852653,429885,애니메이션,전체관람가,일반영화,7.25,"존 C. 라일리,사라 실버맨,제인 린치",112,8.977810651,676,2019,15864110.0,2 [2],1,0,9338459
762,걸캅스,정다원,필름모멘텀,,씨제이이앤엠(주),A,5/9/2019,spring,개봉영화,장편,한국,973,13768755134.0,1624364,3194880954,367934,코미디,15세이상관람가,일반영화,5.17,"라미란,이성경",107,9.164383562000001,365,2019,1625451.0,1 [1],0,0,40709550
763,드래곤 길들이기 3,딘 데블로이스,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,1/30/2019,winter,개봉영화,장편,미국,971,12340610576.0,1506942,3246170416,369678,애니메이션,전체관람가,일반영화,6.71,"제이 바루첼,아메리카 페레라,케이트 블란쳇",104,9.28358209,737,2019,1506942.0,1 [1],1,1,49828397
764,어스,조던 필,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,3/27/2019,spring,개봉영화,장편,미국,1132,12586771104.0,1475087,4105738924,463806,공포,15세이상관람가,일반영화,7.22,"루피타 뇽,윈스턴 듀크,엘리자베스 모스",116,7.808024378,1969,2019,5732231.0,2 [2],0,0,25047504
765,나의 특별한 형제,육상효,"(주)명필름,(주)조이래빗",,(주)넥스트엔터테인먼트월드(NEW),C,5/1/2019,spring,개봉영화,장편,한국,936,11808549574.0,1437648,2225446104,263248,드라마,12세이상관람가,일반영화,6.44,"신하균,이광수A,이솜",114,9.287037037000001,432,2019,1437648.0,1 [1],0,0,60780333
766,생일,이종언,"나우필름(주),(주)영화사레드피터,파인하우스필름(주)",,(주)넥스트엔터테인먼트월드(NEW),C,4/3/2019,spring,개봉영화,장편,한국,862,9786575840.0,1186283,1958959300,230586,드라마,전체관람가,일반영화,6.89,"설경구,전도연",120,9.017738358999999,451,2019,0.0,1 [1],0,0,76821214
767,항거:유관순 이야기,조민호,(주)디씨지플러스,,롯데컬처웍스(주)롯데엔터테인먼트,A,2/27/2019,winter,개봉영화,장편,한국,1094,9289243101.0,1157583,2042776641,247837,드라마,12세이상관람가,독립/예술영화,6.2,"고아성,김새벽,김예은",105,9.42996988,1328,2019,1157583.0,1 [1],0,1,13074257
768,롱 리브 더 킹: 목포 영웅,강윤성,"(주)영화사 필름몬스터,(주)비에이엔터테인먼트",,"메가박스중앙(주)플러스엠,(주)콘텐츠 난다긴다",A,6/19/2019,summer,개봉영화,장편,한국,965,8679242160.0,1022790,1556881260,180353,액션,15세이상관람가,일반영화,5.0,"김래원,원진아,진선규",118,8.774712644,435,2019,1022790.0,2 [2],0,1,119718162
769,엑스맨: 다크 피닉스,사이먼 킨버그,,이십세기폭스코리아(주),이십세기폭스코리아(주),B,6/5/2019,summer,개봉영화,장편,미국,991,7644198640.0,862203,2170299420,227023,액션,12세이상관람가,일반영화,5.67,"제임스 맥어보이,마이클 패스벤더,제니퍼 로렌스",114,7.934210526,456,2019,862203.0,1 [1],1,1,196722734
770,맨 인 블랙: 인터내셔널,F. 게리 그레이,,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,A,6/12/2019,summer,개봉영화,장편,미국,1151,7406282720.0,843703,2154318570,234952,액션,12세이상관람가,일반영화,4.86,"크리스 헴스워스,테사 톰슨",115,7.0083333329999995,240,2019,8247867.0,3 [3],1,0,262611213
771,뽀로로 극장판 보물섬 대모험,"김현호,윤창섭,김현호",(주)오콘,,(주)넥스트엔터테인먼트월드(NEW),C,4/25/2019,spring,개봉영화,장편,한국,736,5879651200.0,765595,1015766870,126750,애니메이션,전체관람가,일반영화,7.0,"이선,이미자,김현지",79,9.384236453,1421,2019,14593159.0,"7 [3, 1, 3]",1,1,17573793
772,명탐정 피카츄,롭 레터맨,,워너브러더스 코리아(주),워너브러더스 코리아(주),B,5/9/2019,spring,개봉영화,장편,미국,817,5730788546.0,686809,1767248906,201613,액션,전체관람가,일반영화,5.5,"라이언 레이놀즈,저스티스 스미스",104,8.777777777999999,216,2019,1281521.0,2 [2],0,1,59854794
773,존 윅 3: 파라벨룸,채드 스타헬스키,,(유)조이앤시네마,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",D,6/26/2019,summer,개봉영화,장편,미국,849,5789036442.0,676161,1763992132,201523,액션,청소년관람불가,일반영화,6.88,키아누 리브스,131,8.647260274,584,2019,1577296.0,3 [3],1,0,2506739
774,샤잠!,데이비드 F. 샌드버그,,워너브러더스 코리아(주),워너브러더스 코리아(주),B,4/3/2019,spring,개봉영화,장편,미국,1148,5730673797.0,656492,1794508367,196571,액션,12세이상관람가,일반영화,5.71,"제커리 레비,애셔 앤젤",132,7.795144157999999,659,2019,7858350.0,3 [3],0,1,124164
775,극장판 헬로카봇: 옴파로스 섬의 비밀,"최신규,김진철",(주)초이락컨텐츠팩토리,,(주)넥스트엔터테인먼트월드(NEW),C,1/31/2019,winter,개봉영화,장편,한국,752,4485905140.0,575353,724293890,88888,애니메이션,전체관람가,일반영화,7.0,"이지현,김용준",78,9.02443609,1064,2019,18942522.0,"7 [4, 3]",1,1,16162539
776,이스케이프 룸,애덤 로비텔,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,3/14/2019,spring,개봉영화,장편,미국,850,5007420664.0,563114,1360092834,149452,액션,15세이상관람가,일반영화,5.33,"테일러 러셀,로건 밀러,제이 엘리스",100,7.986870897,457,2019,1672226.0,2 [2],0,0,3378684
777,글래스,M. 나이트 샤말란,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,B,1/17/2019,winter,개봉영화,장편,미국,837,4277452982.0,466475,1422916782,148074,드라마,15세이상관람가,일반영화,6.33,"제임스 맥어보이,브루스 윌리스,사무엘L.잭슨",129,8.128630705,482,2019,4460383.0,3 [3],1,0,82863195
778,그린 북,피터 패럴리,,씨제이이앤엠(주),CGV아트하우스,A,1/9/2019,winter,개봉영화,장편,미국,398,3603142560.0,429719,1945517390,229889,드라마,12세이상관람가,독립/예술영화,7.29,"비고 모텐슨,마허샬라 알리",130,9.523364486,214,2019,429719.0,1 [1],0,0,28168
779,장난스런 키스,프랭키 첸,,오드,"오드,(주)홈초이스",D,3/27/2019,spring,개봉영화,장편,기타,532,3501463050.0,428009,955732990,112053,멜로/로맨스,12세이상관람가,독립/예술영화,4.75,"왕대륙,임윤",122,8.566666667,240,2019,1239593.0,2 [2],0,0,16706
780,해피 데스데이 2 유,크리스토퍼 랜던,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,2/14/2019,winter,개봉영화,장편,미국,657,3437809200.0,412850,942294620,110636,공포,15세이상관람가,일반영화,6.0,"제시카 로테,이스라엘 브로우사드,피 부",100,8.399491094,393,2019,3177810.0,2 [2],1,0,0
781,극장판 공룡메카드: 타이니소어의 섬,"최신규,유재운",(주)초이락컨텐츠팩토리,,(주)넥스트엔터테인먼트월드(NEW),C,1/10/2019,winter,개봉영화,장편,한국,763,3140214420.0,410131,535720640,66881,애니메이션,전체관람가,일반영화,5.0,"김서영,엄상현,안현서",70,9.18728223,1148,2019,11078174.0,"5 [4, 1]",0,1,29353315
782,고질라: 킹 오브 몬스터,마이클 도허티,,워너브러더스 코리아(주),워너브러더스 코리아(주),B,5/29/2019,spring,개봉영화,장편,미국,923,3074785318.0,357902,859461348,87659,액션,12세이상관람가,일반영화,5.2,"밀리 바비 브라운,베라 파미가,카일 챈들러",132,8.111111111,288,2019,357902.0,1 [1],1,1,27485332
783,덤보,팀 버튼,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,B,3/27/2019,spring,개봉영화,장편,미국,797,2775096512.0,345521,907932642,105909,판타지,전체관람가,일반영화,6.0,"콜린 파렐,마이클 키튼,대니 드비토",111,9.252129472,587,2019,6578341.0,3 [3],0,1,85315077
784,러브 유어셀프 인 서울,,"빅히트 엔터테인먼트,씨제이 씨지브이(CJ CGV)(주)",,씨제이 씨지브이(CJ CGV)(주),A,1/26/2019,winter,개봉영화,장편,한국,224,3209682900.0,342366,1090468000,112697,다큐멘터리,전체관람가,일반영화,0.0,-,113,0.0,0,2019,,,0,1,0
785,헬보이,닐 마샬,,(주)우성엔터테인먼트,메가박스중앙(주)플러스엠,A,4/10/2019,spring,개봉영화,장편,미국,726,2776406321.0,323098,767125181,86763,액션,청소년관람불가,일반영화,5.4,"데이빗 하버,밀라 요보비치",121,7.951807229,415,2019,323098.0,1 [1],0,1,2540078
786,미성년,김윤석,"(주)영화사레드피터,(주)화이브라더스코리아",,(주)쇼박스,C,4/11/2019,spring,개봉영화,장편,한국,673,2493769950.0,293258,856799740,98387,드라마,15세이상관람가,일반영화,7.15,"염정아,김소진,김혜준",96,8.418181817999999,220,2019,0.0,1 [1],0,0,6018112
787,애나벨 집으로,게리 도버먼,,워너브러더스 코리아(주),워너브러더스 코리아(주),B,6/26/2019,summer,개봉영화,장편,미국,653,2439165690.0,291328,585053120,67500,공포,15세이상관람가,일반영화,4.0,"패트릭 윌슨,베라 파미가,맥케나 그레이스",106,7.5,166,2019,291328.0,1 [1],1,0,38304375
788,배심원들,홍승완,반짝반짝영화사(주),,CGV아트하우스,A,5/15/2019,spring,개봉영화,장편,한국,784,2296829090.0,287141,724211930,86835,드라마,12세이상관람가,일반영화,6.67,"문소리,박형식",114,9.25,96,2019,287141.0,1 [1],0,0,15835321
789,신데렐라:마법 반지의 비밀,린 사우더랜드,,예지림엔터테인먼트,예지림엔터테인먼트,D,2/20/2019,winter,개봉영화,장편,미국,575,2113630240.0,284755,367881020,47386,애니메이션,전체관람가,일반영화,4.0,"사문영,김혜성,남도형",87,7.67755102,245,2019,284755.0,1 [1],0,1,8702869
790,악질경찰,이정범,"청년필름(주),다이스필름(주)",,워너브러더스 코리아(주),B,3/20/2019,spring,개봉영화,장편,한국,833,2256615278.0,262233,543947088,61930,범죄,청소년관람불가,일반영화,4.29,"이선균,전소니,박해준",127,7.281081081,185,2019,262233.0,1 [1],0,0,147996374
791,기묘한 가족,이민재,씨네주 유한회사,,메가박스중앙(주)플러스엠,A,2/13/2019,winter,개봉영화,장편,한국,625,2062904275.0,256202,465060345,56391,코미디,12세이상관람가,일반영화,5.71,"정재영,김남길,엄지원",112,7.695431472,197,2019,256202.0,1 [1],0,0,95108674
792,메리 포핀스 리턴즈,롭 마샬,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,B,2/14/2019,winter,개봉영화,장편,미국,573,1816281960.0,224160,816286900,97070,판타지,전체관람가,일반영화,6.67,"에밀리 블런트,린-마누엘 미란다,벤 위쇼",130,8.70212766,282,2019,224160.0,1 [1],1,1,68243701
793,요로나의 저주,마이클 차베즈,,워너브러더스 코리아(주),워너브러더스 코리아(주),B,4/17/2019,spring,개봉영화,장편,미국,620,1784935221.0,202756,488301731,53881,공포,15세이상관람가,일반영화,4.0,린다 카델리니,93,7.94,200,2019,202756.0,1 [1],0,0,202756
794,어린 의뢰인,장규성,이스트드림시노펙스(주),,롯데컬처웍스(주)롯데엔터테인먼트,A,5/22/2019,spring,개봉영화,장편,한국,671,1627412600.0,197612,384417140,44966,드라마,12세이상관람가,일반영화,5.25,"이동휘,유선,최명빈",114,9.232876712000001,73,2019,197612.0,1 [1],0,1,16244533
795,언니,임경택,"필름에이픽쳐스,(유)조이앤시네마",,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",D,1/1/2019,winter,개봉영화,장편,한국,530,1746373250.0,197134,360066100,40427,액션,청소년관람불가,일반영화,4.0,"이시영,박세완,이준혁",94,7.344537815,119,2019,197134.0,1 [1],0,0,1193450
796,언더독,"오성윤,이춘백",(주)오돌또기,,(주)넥스트엔터테인먼트월드(NEW),C,1/16/2019,winter,개봉영화,장편,한국,612,1485934830.0,193484,420191450,50913,애니메이션,전체관람가,일반영화,7.0,"디오,박소담,박철민",102,9.472222222000001,216,2019,0.0,"2 [1, 1]",0,0,37763839
797,천로역정: 천국을 찾아서,로버트 페르난데스,,(재)CBS,"(재)CBS,주식회사 마운틴픽쳐스",C,6/13/2019,summer,개봉영화,장편,미국,381,1463645360.0,191580,278003110,34518,애니메이션,전체관람가,독립/예술영화,5.0,"존 라이스 데이비스,벤 프라이스",113,9.551020408,49,2019,191580.0,1 [1],0,1,0
798,우상,이수진,"리 공동체 영화사,(주)바른손",,CGV아트하우스,A,3/20/2019,spring,개봉영화,장편,한국,900,1581839728.0,183784,534386118,59765,스릴러,15세이상관람가,일반영화,5.63,"한석규,설경구,천우희",144,6.683823529,136,2019,183784.0,1 [1],0,0,140928847
