title,director,producer,importer,distributor,distributor_group,release_date,release_season,release,form,nation,screen,rev_nationwide,aud_nationwide,rev_seoul,rev_seoul,genre,rate,type,expert_rating,starring_actors,running_times,audience_rating,rating_audiences,realease_year,director_power,director_movie_num,sequel,original
시동,최정열,(주)외유내강,,(주)넥스트엔터테인먼트월드(NEW),C,12/18/2019,winter,개봉영화,장편,한국,1515,21237632100,2526118,4649112780,536158,드라마,15세이상관람가,일반영화,6,"마동석(거석이형), 박정민(고택일), 정해인(우상필)",102,8.919947507,762,2019,2904212,2 [2],0,1
블랙머니,정지영,"유한회사 질라라비,(주)아우라픽처스",,(주)에이스메이커무비웍스,D,11/13/2019,autumn,개봉영화,장편,한국,1117,20744296510,2464978,5030225390,578800,범죄,12세이상관람가,일반영화,6,"조진웅(양민혁), 이하늬(김나리)",113,9.10915493,284,2019,2464978,1 [1],0,1
터미네이터: 다크 페이트,팀 밀러,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,B,10/30/2019,autumn,개봉영화,장편,미국,1315,20153895830,2409062,5463141420,622505,액션,15세이상관람가,일반영화,6.43,"맥켄지 데이비스(그레이스), 아놀드 슈왈제네거(터미네이터), 린다 해밀턴(사라 코너)",128,8.695592287,726,2019,9043454,2 [2],1,0
타짜: 원 아이드 잭,권오광,"(주)싸이더스,(주)엠씨엠씨,(주)비에이엔터테인먼트",,롯데컬처웍스(주)롯데엔터테인먼트,A,9/11/2019,autumn,개봉영화,장편,한국,1429,19673441214,2227671,4585277834,513548,범죄,청소년관람불가,일반영화,5.43,"박정민(도일출), 류승범(애꾸), 최유화(마돈나)",139,7.076327434,904,2019,2328194,2 [2],1,1
신의 한 수: 귀수편,리건,"(주)메이스엔터테인먼트,(주)아지트필름",,씨제이이앤엠(주),A,11/7/2019,autumn,개봉영화,장편,한국,1246,18390976550,2146766,4084690170,463426,범죄,15세이상관람가,일반영화,5,"권상우(귀수), 김희원(똥선생), 김성균(허일도)",106,8.993224932,738,2019,2146766,1 [1],1,1
변신,김홍선,(주)다나크리에이티브,,(주)에이스메이커무비웍스,D,8/21/2019,summer,개봉영화,장편,한국,975,15417922925,1804112,3329066895,375676,공포,15세이상관람가,일반영화,4.5,"배성우(박중수), 성동일(박강구), 장영남(최명주)",113,8.124497992,498,2019,6153654,3 [3],0,0
사자,김주환,(주)키이스트,,롯데컬처웍스(주)롯데엔터테인먼트,A,7/31/2019,summer,개봉영화,장편,한국,1405,12917306145,1609737,3155811715,380265,미스터리,15세이상관람가,일반영화,4.78,"박서준(용후), 안성기(안신부), 우도환(지신)",129,8.244784423,719,2019,12882255,2 [2],0,0
말레피센트 2,요아킴 뢰닝,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,B,10/17/2019,autumn,개봉영화,장편,미국,1108,12191395690,1444952,3153886600,352835,어드벤처,12세이상관람가,일반영화,5.67,"안젤리나 졸리(말레피센트), 엘르 패닝(오로라), 미셸 파이퍼(잉그리스 왕비)",119,8.996296296,270,2019,7535850,2 [2],1,1
유열의 음악앨범,정지우,"(주)무비락,정지우 필름,필름봉옥",,CGV아트하우스,A,8/28/2019,summer,개봉영화,장편,한국,1078,10233455040,1245532,2970923290,346201,멜로/로맨스,12세이상관람가,일반영화,7.13,"김고은(미수), 정해인(현우)",122,8.095132743,452,2019,1325391,2 [2],0,0
포드 V 페라리,제임스 맨골드,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,B,12/4/2019,winter,개봉영화,장편,미국,986,10552197680,1202394,3815040750,416331,액션,12세이상관람가,일반영화,7.63,"맷 데이먼(캐롤 셸비), 크리스찬 베일(켄 마일스)",152,9.344036697,218,2019,5342562,2 [2],0,1
"힘을 내요, 미스터 리",이계벽,"(주)용필름,(주)덱스터스튜디오",,(주)넥스트엔터테인먼트월드(NEW),C,9/11/2019,autumn,개봉영화,장편,한국,990,9887863906,1176076,1965170736,229545,코미디,12세이상관람가,일반영화,5.17,"차승원(철수), 엄채영(샛별), 박해준(영수)",111,8.467213115,366,2019,1176076,2 [2],0,0
퍼펙트맨,용수,"(주)맨필름,(주)쇼박스",,(주)쇼박스,C,10/2/2019,autumn,개봉영화,장편,한국,894,9604139750,1144894,1544313980,178228,코미디,15세이상관람가,일반영화,5,"설경구(장수), 조진웅(영기)",116,8.858757062,177,2019,1144894,1 [1],0,0
장사리 : 잊혀진 영웅들,"곽경택,김태훈",(주)태원엔터테인먼트,,워너브러더스 코리아(주),B,9/25/2019,autumn,개봉영화,장편,한국,1090,8997921050,1140876,1699010620,208596,드라마,12세이상관람가,일반영화,5,"김명민(이명준), 최민호(최성필), 김성철(기하륜)",104,8.503472222,288,2019,12070492,"4 [3, 1]",0,1
마이펫의 이중생활 2,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,7/31/2019,summer,개봉영화,장편,미국,933,8512830825,1114941,1937926035,239636,애니메이션,전체관람가,일반영화,6,"패튼 오스왈트, 케빈 하트, 제니 슬레이트",85,9.080555556,360,2019,7075659,2 [2],1,0
쥬만지: 넥스트 레벨,제이크 캐스단,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,12/11/2019,winter,개봉영화,장편,미국,1195,8774705410,1054968,2201988140,252836,액션,12세이상관람가,일반영화,6,"드웨인 존슨, 잭 블랙, 케빈 하트",122,8.176724138,232,2019,4472312,2 [2],1,1
천문: 하늘에 묻는다,허진호,(주)하이브미디어코프,,롯데컬처웍스(주)롯데엔터테인먼트,A,12/26/2019,winter,개봉영화,장편,한국,1198,7808242950,965624,2113501840,258720,사극,12세이상관람가,일반영화,6.7,"최민식(장영실), 한석규(세종)",132,9.022116904,633,2019,12152726,2 [2],0,1
나랏말싸미,조철현,(주)영화사두둥,,메가박스중앙(주)플러스엠,A,7/24/2019,summer,개봉영화,장편,한국,1211,7871240823,958775,1862210553,222884,사극,전체관람가,일반영화,6.45,"송강호(세종대왕), 박해일(신미 스님), 전미선(소헌왕후)",110,7.311239193,347,2019,958775,1 [1],0,1
레드슈즈,"홍성호,홍성호",(주)싸이더스,,(주)넥스트엔터테인먼트월드(NEW),C,7/25/2019,summer,개봉영화,장편,한국,717,6102923190,817547,1380911550,201881,애니메이션,전체관람가,일반영화,6,"클로이 모레츠(스노우 화이트 목소리), 샘 클라플린(멀린 목소리), 지나 거손(레지나 목소리)",92,9.26754386,228,2019,4905282,"4 [2, 2]",0,0
캣츠,톰 후퍼,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,12/24/2019,winter,개봉영화,장편,미국,1143,6093329690,728345,2092964760,240814,코미디,12세이상관람가,일반영화,4.75,"제니퍼 허드슨, 테일러 스위프트, 이드리스 엘바",109,6.825991189,454,2019,996403,2 [2],0,1
신비아파트 극장판 하늘도깨비 대 요르문간드,변영규,씨제이이앤엠(주),,씨제이이앤엠(주),A,12/19/2019,winter,개봉영화,장편,한국,841,5300006440,672130,685418380,82269,애니메이션,전체관람가,일반영화,6,"조현정(신비 목소리), 양정화(금비 목소리), 김영은(하리 목소리)",97,8.762626263,198,2019,672130,1 [1],1,1
나이브스 아웃,라이언 존슨,,(주)올스타엔터테인먼트,(주)올스타엔터테인먼트,D,12/4/2019,winter,개봉영화,장편,미국,686,5608637210,662874,2397623520,278017,미스터리,12세이상관람가,일반영화,7,"다니엘 크레이그(브누아 블랑), 크리스 에반스(랜섬), 아나 디 아르마스(마르타)",130,8.893333333,75,2019,2555968,2 [2],0,0
날씨의 아이,신카이 마코토,,(주)미디어캐슬,"(주)미디어캐슬,워터홀컴퍼니(주)",D,10/30/2019,autumn,개봉영화,장편,일본,716,5413288410,655876,1724015230,199937,애니메이션,15세이상관람가,일반영화,6.57,"다이고 코타로(호다카 모리시마 목소리), 모리 나나(히나 아마노 목소리), 오구리 슌(스가 케이스케 목소리)",112,8.290909091,275,2019,7896586,2 [2],0,0
나를 찾아줘,김승우,(주)26컴퍼니,,워너브러더스 코리아(주),B,11/27/2019,autumn,개봉영화,장편,한국,875,5117014620,645082,1211838780,146847,스릴러,15세이상관람가,일반영화,8,"벤 애플렉(닉 던), 로자먼드 파이크(에이미 던)",149,8.244736842,380,2019,0,1 [1],0,0
광대들: 풍문조작단,김주호,(주)영화사심플렉스,,워너브러더스 코리아(주),B,8/21/2019,summer,개봉영화,장편,한국,806,5226776088,637021,1097148968,129821,사극,12세이상관람가,일반영화,4.57,"조진웅(덕호), 손현주(한명회), 박희순(세조)",108,8.127272727,165,2019,637021,1 [1],0,0
그것: 두 번째 이야기,안드레스 무시에티,,워너브러더스 코리아(주),워너브러더스 코리아(주),B,9/4/2019,autumn,개봉영화,장편,미국,999,5107465367,591043,1404236307,157197,스릴러,15세이상관람가,일반영화,6.75,"빌 스카스가드(페니와이즈), 제임스 맥어보이(빌), 제시카 차스테인(베벌리)",169,8.112612613,222,2019,2367815,2 [2],1,1
극장판 헬로카봇 : 달나라를 구해줘!,"최신규,김진철",(주)초이락컨텐츠팩토리,,롯데컬처웍스(주)롯데엔터테인먼트,A,9/4/2019,autumn,개봉영화,장편,한국,889,4553434150,587818,687159820,84670,애니메이션,전체관람가,일반영화,5,"이지현(차탄 / 모나 한국어 목소리), 김용준(아빠 한국어 목소리), 양정화(엄마 / 장군 한국어 목소리)",76,7.5,146,2019,18942522,"7 [4, 3]",1,1
양자물리학,이성태,(주)엠씨엠씨,,(주)메리크리스마스,D,9/25/2019,autumn,개봉영화,장편,한국,799,4526478380,553879,1152440160,137943,범죄,15세이상관람가,일반영화,4.8,"박해수(이찬우), 서예지(성은영), 김상호(박기헌)",119,8.615384615,221,2019,674609,2 [2],0,0
애드 아스트라,제임스 그레이,,이십세기폭스코리아(주),이십세기폭스코리아(주),B,9/19/2019,autumn,개봉영화,장편,미국,853,4518393460,513375,1618159190,177587,SF,12세이상관람가,일반영화,7.38,브래드 피트(로이 맥브라이드),123,8.464052288,306,2019,607751,2 [2],0,0
47미터 2,요하네스 로버츠,,(유)조이앤시네마,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",D,8/28/2019,summer,개봉영화,장편,미국,649,3846315153,501934,1102624133,130922,공포,15세이상관람가,일반영화,4,"소피 넬리스(미아), 시스틴 로즈 스탤론(니콜), 브리안느 쥬(알렉사)",90,8.397321429,224,2019,1682006,2 [2],1,0
감쪽같은 그녀,허인무,(주)지오필름,,메가박스중앙(주)플러스엠,A,12/4/2019,winter,개봉영화,장편,한국,761,3377533790,436207,658294480,83166,드라마,전체관람가,일반영화,5,"나문희(말순), 김수안(공주)",104,9.047619048,126,2019,436207,1 [1],0,0
제미니 맨,이안,,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,A,10/9/2019,autumn,개봉영화,장편,미국,845,3295969230,387342,956421180,107352,액션,12세이상관람가,일반영화,5,윌 스미스(헨리 / 주니어),117,8.935483871,186,2019,387342,1 [1],0,0
브링 더 소울 : 더 무비,박준수,"빅히트 엔터테인먼트,(주)캠프엔터테인먼트",,월트디즈니컴퍼니코리아 유한책임회사,B,8/7/2019,summer,개봉영화,장편,한국,569,2902500310,336074,952482010,102179,다큐멘터리,전체관람가,일반영화,0,"RM(본인), 진(본인), 슈가(본인)",103,9.737113402,194,2019,966094,2 [2],0,1
아담스 패밀리,"그렉 티어넌,콘래드 베논",,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,11/7/2019,autumn,개봉영화,장편,미국,802,2565386140,321726,547729100,64971,애니메이션,전체관람가,일반영화,6.33,"샤를리즈 테론(모티시아 목소리), 클로이 모레츠(웬즈데이 목소리), 오스카 아이삭(고메즈 목소리)",87,8.526315789,57,2019,965178,"2 [1, 1]",0,1
예스터데이,대니 보일,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,9/18/2019,autumn,개봉영화,장편,미국,816,2572745100,305504,976853610,113089,드라마,12세이상관람가,일반영화,5.86,"히메쉬 파텔(잭 말릭), 릴리 제임스(엘리 애플턴)",116,8.60625,160,2019,443134,2 [2],0,0
기방도령,남대중,"주식회사 브레인샤워,(주)제이와이피픽쳐스",,판씨네마(주),D,7/10/2019,summer,개봉영화,장편,한국,625,2327760190,286806,546588070,65509,코미디,15세이상관람가,일반영화,4.4,"준호(허색), 정소민(해원), 최귀화(육갑)",110,7.87962963,108,2019,903166,2 [2],0,0
원스 어폰 어 타임... 인 할리우드,쿠엔틴 타란티노,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,9/25/2019,autumn,개봉영화,장편,미국,678,2269807670,277319,1107269480,130601,드라마,청소년관람불가,일반영화,7.9,"레오나르도 디카프리오(릭 달튼), 브래드 피트(클리프 부스), 마고 로비(샤론 테이트)",161,8.068441065,263,2019,778167,2 [2],0,0
라스트 크리스마스,폴 페이그,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,12/5/2019,winter,개봉영화,장편,미국,623,2049348130,248320,655652680,77146,코미디,12세이상관람가,일반영화,5.5,"에밀리아 클라크(케이트), 헨리 골딩(톰)",103,7.666666667,30,2019,2023958,4 [4],0,0
명탐정 코난: 감청의 권,나가오카 치카,,씨제이이앤엠(주),씨제이이앤엠(주),A,7/24/2019,summer,개봉영화,장편,일본,602,1740310530,219078,406727890,48968,애니메이션,12세이상관람가,일반영화,6,"타카야마 미나미, 야마자키 와카나, 코야마 리키야",109,8.444444444,63,2019,219078,1 [1],1,1
커런트 워,알폰소 고메즈-레존,,(주)우성엔터테인먼트,(주)이수C&E,B,8/22/2019,summer,개봉영화,장편,미국,276,1817540600,210945,642885200,73638,드라마,12세이상관람가,독립/예술영화,5.5,"베네딕트 컴버배치(토머스 에디슨), 톰 홀랜드(사무엘 인설), 니콜라스 홀트(니콜라 테슬라)",108,6.5,6,2019,210945,1 [1],0,1
"안녕, 티라노: 영원히, 함께",시즈노 코분,(주)미디어캐슬,,(주)넥스트엔터테인먼트월드(NEW),C,8/14/2019,summer,개봉영화,장편,한국,512,1553219230,199240,279466440,33262,애니메이션,전체관람가,독립/예술영화,6,"시영준(티라노 목소리), 정혜원(프논 목소리), 이세은(톱스 목소리)",98,8.67,100,2019,5748553,4 [4],1,0
앵그리 버드 2: 독수리 왕국의 침공,서럽 밴 오먼,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,8/7/2019,summer,개봉영화,장편,미국,512,1432145073,188365,262775033,32734,애니메이션,전체관람가,일반영화,6,"제이슨 서디키스(레드 목소리), 조시 게드(척 목소리), 대니 맥브라이드(밤 목소리)",96,9.1125,80,2019,188365,1 [1],1,1
롱 샷,조나단 레빈,,(유)조이앤시네마,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",D,7/24/2019,summer,개봉영화,장편,미국,454,1622789797,184796,756409017,85515,코미디,15세이상관람가,일반영화,5.5,"샤를리즈 테론(샬롯 필드), 세스 로건(프레드 플라스키)",125,9.293103448,116,2019,184796,1 [1],0,0
엔젤 해즈 폴른,릭 로먼 워,,(주)우성엔터테인먼트,메가박스중앙(주)플러스엠,A,11/13/2019,autumn,개봉영화,장편,미국,601,1479789022,181400,473592882,55235,액션,15세이상관람가,일반영화,5,"제라드 버틀러(마이크 배닝), 모건 프리먼(트럼불 대통령)",121,9.256410256,78,2019,184421,1 [1],1,0
두번할까요,박용집,(주)영화사울림,,(주)리틀빅픽쳐스,D,10/17/2019,autumn,개봉영화,장편,한국,658,1449660120,174938,369483800,43186,코미디,15세이상관람가,일반영화,3.5,"권상우(현우), 이정현(선영), 이종혁(상철)",112,8.046875,64,2019,174938,1 [1],0,0
진범,고정욱,"(주)곰픽쳐스,(주)트러스트스튜디오",,(주)리틀빅픽쳐스,D,7/10/2019,summer,개봉영화,장편,한국,224,1424601000,167333,298936100,34223,스릴러,15세이상관람가,일반영화,6.33,"송새벽(이영훈), 유선(정다연)",100,7.829268293,82,2019,167333,1 [1],0,0
