,title,director,distributor,distributor_group,release_date,release_season,release,form,nation,screen,rev_nationwide,rev_seoul,rev_seoul.1,genre,rate,type,expert_rating,starring_actors,running_times,audience_rating,rating_audiences,realease_year,director_power,sequel,original,actor_power,director_count,director_movie_count,actor_movie_count,before_news,after_news,holiday,dist_cat
586,염력,연상호,(주)넥스트엔터테인먼트월드(NEW),C,20180131,winter,개봉영화,장편,한국,1099,7484644112.0,1855120412,238805,드라마,15세이상관람가,일반영화,6.0,"류승룡,심은경",101,6.505415162,554,2018,11565078,0,0,4764918,1,1,5,1277,675,0,A
362,세상에서 고양이가 사라진다면,나가이 아키라,(주)크리픽쳐스,D,20161109,autumn,개봉영화,장편,일본,175,497645200.0,183328500,24986,드라마,12세이상관람가,독립/예술영화,5.9,"사토 타케루,미야자키 아오이",103,9.466666667,15,2016,0,0,1,225999,1,0,3,12,62,0,C
243,사냥,이우철,롯데쇼핑㈜롯데엔터테인먼트,A,20160629,summer,개봉영화,장편,한국,696,1517501200.0,431564900,64479,액션,15세이상관람가,일반영화,5.05,"안성기,조진웅,한예리",93,5.964285714,616,2016,0,0,0,58999928,1,0,19,1694,887,0,A
603,커뮤터,자움 콜렛 세라,메가박스중앙(주)플러스엠,A,20180124,winter,개봉영화,장편,영국,575,2286590955.0,669150055,82592,액션,15세이상관람가,일반영화,5.57,"리암 니슨,베라 파미가",104,9.105022831,219,2018,674323,0,0,4224111,1,2,9,29,90,0,A
92,드래곤 블레이드,이인항,롯데쇼핑㈜롯데엔터테인먼트,A,20150312,spring,개봉영화,장편,기타,264,427722800.0,113013200,14534,액션,15세이상관람가,독립/예술영화,4.33,"성룡,존 쿠삭,애드리언 브로디",133,8.896551724,29,2015,103284,1,0,1385329,1,3,12,46,45,0,A
210,셜록: 유령신부,더글라스 맥키넌,메가박스중앙(주)플러스엠,A,20160102,winter,개봉영화,장편,영국,891,9992425049.0,3349055436,414976,범죄,12세이상관람가,일반영화,6.5,"베네딕트 컴버배치,마틴 프리먼",115,7.442600277,1446,2016,0,1,0,10517580,1,0,10,54,398,0,A
337,"무현, 두 도시 이야기",전인환,(주)모멘텀엔터테인먼트,D,20161026,autumn,개봉영화,장편,한국,66,1511430600.0,519191200,63494,다큐멘터리,15세이상관람가,독립/예술영화,6.0,"노무현,김원명,김하연",124,9.565400844,237,2016,0,1,1,5334561,1,0,1,31,82,0,C
301,아수라,김성수,씨제이이앤엠(주),A,20160928,autumn,개봉영화,장편,한국,1278,20576226662.0,5577412282,676676,범죄,청소년관람불가,일반영화,6.56,"정우성,황정민,주지훈",132,6.558953033,4088,2016,3122222,0,0,62861455,1,2,20,3703,1396,0,A
85,모데카이,데이빗 코엡,(주)나이너스엔터테인먼트,D,20150218,winter,개봉영화,장편,미국,290,624513020.0,297995120,36209,액션,15세이상관람가,일반영화,4.65,"조니 뎁,기네스 팰트로,이완 맥그리거",106,8.22556391,133,2015,0,1,0,3091729,1,0,9,66,41,1,C
190,비밀,"박은경,이동하",CGV아트하우스,A,20151015,autumn,개봉영화,장편,한국,305,369339300.0,94697600,12167,미스터리,15세이상관람가,일반영화,4.81,"성동일,손호준,김유정",102,7.058823529,17,2015,0,0,0,11902670,2,0,5,1371,1012,0,A
39,경성학교: 사라진 소녀들,이해영,롯데쇼핑㈜롯데엔터테인먼트,A,20150618,summer,개봉영화,장편,한국,489,2710740700.0,715075900,88741,미스터리,15세이상관람가,일반영화,6.75,"박보영,엄지원,박소담",99,6.721088435,294,2015,0,0,0,10387634,1,0,9,819,431,0,A
500,위대한 쇼맨,마이클 그레이시,이십세기폭스코리아(주),B,20171220,winter,개봉영화,장편,미국,702,6657039200.0,2679793600,319709,드라마,12세이상관람가,일반영화,6.6,"휴 잭맨,잭 에프론,미셸 윌리엄스",104,9.330445545,808,2017,0,0,1,5284688,1,0,4,95,605,0,B
623,"안녕, 나의 소녀",사준의,오드,D,20180516,spring,개봉영화,장편,기타,155,868321954.0,306753454,37176,멜로/로맨스,12세이상관람가,독립/예술영화,5.0,"류이호,송운화",104,7.490909091,110,2018,0,0,0,0,1,0,0,28,124,0,C
507,너의 췌장을 먹고 싶어,츠키카와 쇼,(주)넥스트엔터테인먼트월드(NEW),C,20171025,autumn,개봉영화,장편,일본,218,3703660800.0,1046559800,128333,드라마,12세이상관람가,독립/예술영화,7.33,"타카스기 마히로,린",109,8.538461538,65,2017,0,0,1,0,1,0,0,62,256,0,A
634,올 더 머니,리들리 스콧,판씨네마(주),D,20180201,winter,개봉영화,장편,미국,260,547011500.0,282210900,34598,범죄,15세이상관람가,독립/예술영화,7.0,"미셸 윌리엄스,크리스토퍼 플러머,마크 월버그",132,8.733333333,45,2018,6181320,0,1,2468081,1,2,5,36,64,0,C
516,7호실,이용승,롯데쇼핑㈜롯데엔터테인먼트,A,20171115,autumn,개봉영화,장편,한국,629,2677284639.0,784052239,98086,코미디,15세이상관람가,일반영화,6.43,"신하균,디오",100,7.289855072000001,276,2017,3118,0,0,1709813,1,1,3,1052,442,0,A
104,미션 임파서블: 로그네이션,크리스토퍼 맥쿼리,롯데쇼핑㈜롯데엔터테인먼트,A,20150730,summer,개봉영화,장편,미국,1202,48547353607.0,13751315607,1669524,액션,15세이상관람가,일반영화,7.54,"톰 크루즈,제레미 레너,사이먼 페그",131,8.90956457,2687,2015,784031,0,1,15514690,1,1,11,261,2873,0,A
747,기생충,봉준호,씨제이이앤엠(주),A,20190530,spring,개봉영화,장편,한국,1948,81862071185.0,22039419115,2518131,드라마,15세이상관람가,일반영화,9.06,"송강호,이선균,조여정",131,9.116782676,2586,2019,49479,0,0,12353160,1,1,5,5514,3662,0,A
233,클로버필드 10번지,댄 트라첸버그,롯데쇼핑㈜롯데엔터테인먼트,A,20160407,spring,개봉영화,장편,미국,575,2922834655.0,1056740255,124309,미스터리,15세이상관람가,일반영화,7.17,"메리 엘리자베스 윈스티드,존 굿맨,존 갤러거 주니어",103,7.333333333,291,2016,0,1,1,1634631,1,0,4,26,133,0,A
676,도어락,이권,메가박스중앙(주)플러스엠,A,20181205,winter,개봉영화,장편,한국,954,12683552886.0,2802709886,325358,스릴러,15세이상관람가,일반영화,6.11,"공효진,김예원,김성오",102,7.958402662,601,2018,0,0,1,1633890,1,0,2,267,704,0,A
105,검은 사제들,장재현,씨제이이앤엠(주),A,20151105,autumn,개봉영화,장편,한국,1088,42392797092.0,11617009792,1428316,미스터리,15세이상관람가,일반영화,6.23,"김윤석,강동원",108,8.584792396000001,1999,2015,0,1,0,22438771,1,0,5,1246,1579,0,A
341,장난감이 살아있다,후안 호세 캄파넬라,"㈜코리아스크린,와이드 릴리즈(주)",D,20160907,autumn,개봉영화,장편,기타,294,1109230600.0,261978700,31893,애니메이션,전체관람가,독립/예술영화,5.0,"남도형,김채하,김태균A",91,8.088607595,79,2016,0,0,1,391739,1,0,2,10,114,0,C
253,매직브러시,쯔씽 쫑,(주)영화사 빅,D,20160504,spring,개봉영화,장편,기타,460,1269463800.0,277581400,33920,애니메이션,전체관람가,독립/예술영화,5.0,"김서영,김경희,박상훈",80,7.788732394,284,2016,0,1,0,7073275,1,0,14,32,67,0,C
408,트롤,"마이크 미첼,월트 도른",씨제이이앤엠(주),A,20170216,winter,개봉영화,장편,미국,622,5011161500.0,1057171000,136139,애니메이션,전체관람가,일반영화,5.5,"안나 켄드릭,저스틴 팀버레이크,주이 디샤넬",92,8.820702403,541,2017,0,0,0,578883,2,0,5,53,121,0,A
422,보통사람,김봉한,오퍼스픽쳐스(유),D,20170323,spring,개봉영화,장편,한국,621,2956397623.0,736134723,92067,드라마,15세이상관람가,일반영화,5.86,"손현주,장혁",121,8.617391304,460,2017,0,0,0,4250979,1,0,3,1165,601,0,C
208,탐정 홍길동: 사라진 마을,조성희,씨제이이앤엠(주),A,20160504,spring,개봉영화,장편,한국,764,11483686845.0,2822840805,336208,드라마,15세이상관람가,일반영화,6.8,"이제훈,김성균",125,8.370217166,967,2016,0,0,0,21692916,1,0,12,671,657,0,A
905,김복동,송원근,(주)엣나인필름,D,20190808,summer,개봉영화,장편,한국,366,695605860.0,302552820,35968,다큐멘터리,12세이상관람가,독립/예술영화,6.6,"김복동,한지민",101,9.9,50,2019,0,0,1,11794796,1,0,4,149,635,0,C
713,어느 가족,고레에다 히로카즈,(주)티캐스트,B,20180726,summer,개봉영화,장편,일본,126,1411660900.0,883530000,104013,드라마,15세이상관람가,독립/예술영화,8.13,"릴리 프랭키,안도 사쿠라,마츠오카 마유",121,9.263691684,493,2018,191900,0,0,0,1,4,0,237,700,0,B
82,와일드,장 마크 발레,이십세기폭스코리아(주),B,20150122,winter,개봉영화,장편,미국,58,665271800.0,408810700,50722,드라마,청소년관람불가,독립/예술영화,7.25,"리즈 위더스푼,로라 던,토머스 새도스키",119,8.906976744,43,2015,73663,1,0,873397,1,2,2,21,19,0,B
497,그것,안드레스 무시에티,워너브러더스 코리아(주),B,20170906,autumn,개봉영화,장편,미국,837,7331422607.0,1958970207,224114,공포,15세이상관람가,일반영화,6.6,"빌 스카스가드,제이든 리버허",135,7.609907121,323,2017,0,0,1,78536,1,0,2,680,1046,0,B
850,사자,김주환,롯데컬처웍스(주)롯데엔터테인먼트,A,20190731,summer,개봉영화,장편,한국,1405,12917306145.0,3155811715,380265,미스터리,15세이상관람가,일반영화,4.78,"박서준,안성기,우도환",129,8.244784422999999,719,2019,5636259,0,0,8492968,1,1,3,927,800,0,A
583,바람 바람 바람,이병헌,(주)넥스트엔터테인먼트월드(NEW),C,20180405,spring,개봉영화,장편,한국,985,9702206675.0,2250342475,271361,코미디,청소년관람불가,일반영화,4.6,"이성민,신하균,송지효",100,7.064593301,836,2018,3044134,0,1,15834705,1,1,10,325,788,0,A
722,루이스,"울프강 라우엔슈타인,크리스토프 라우엔슈타인",(주)스마일이엔티,D,20180920,autumn,개봉영화,장편,기타,325,729147750.0,175615150,21102,애니메이션,전체관람가,독립/예술영화,6.0,"캘럼 말로니,더모트 마제니스,폴 타이랙",85,8.675,200,2018,0,0,0,0,2,0,0,33,165,0,C
87,타임 패러독스,"마이클 스피어리그,피터 스피어이그",(유)조이앤시네마,D,20150107,winter,개봉영화,장편,기타,232,602296908.0,220836608,27156,SF,15세이상관람가,독립/예술영화,6.0,"에단 호크,노아 테일러,사라 스누크",97,7.672131147999999,61,2015,0,1,0,244819,2,0,4,16,37,0,C
64,아메리칸 셰프,존 파브로,(주)영화사 진진,D,20150107,winter,개봉영화,장편,미국,111,1240660929.0,787266129,95079,코미디,15세이상관람가,독립/예술영화,6.25,"존 파브로,엠제이 안소니,소피아 베르가라",114,8.85106383,94,2015,0,1,0,9001144,1,0,1,15,21,0,C
270,다이노X 탐험대,이동희,(주)이수C&E,B,20160504,spring,개봉영화,장편,한국,348,634339900.0,122013400,15164,애니메이션,전체관람가,독립/예술영화,0.0,"정준하,하하",70,7.15483871,310,2016,0,0,0,0,1,0,0,28,46,0,B
605,아이 필 프리티,아비 콘,(주)홈초이스,C,20180606,summer,개봉영화,장편,미국,213,2030513900.0,838802000,92648,코미디,15세이상관람가,일반영화,4.0,"에이미 슈머,미셸 윌리엄스",110,9.103109656,611,2018,0,0,0,0,1,0,0,26,111,1,C
274,본 투 비 블루,로버트 뷔드로,그린나래미디어(주),D,20160609,summer,개봉영화,장편,기타,147,598992000.0,338099700,40984,드라마,청소년관람불가,독립/예술영화,7.13,"에단 호크,카르멘 에조고,칼럼 키스 레니",97,8.595505617999999,89,2016,0,0,0,286737,1,0,6,20,51,0,C
902,러브 앳,위고 젤랭,(주)크리픽쳐스,D,20191127,autumn,개봉영화,장편,프랑스,153,745125500.0,316499500,38952,멜로/로맨스,12세이상관람가,일반영화,6.0,"프랑수아 시빌,조세핀 자피",118,10.0,2,2019,8779,0,0,52896,1,1,1,19,159,0,C
733,폴란드로 간 아이들,추상미,커넥트픽쳐스(주),D,20181031,autumn,개봉영화,장편,한국,181,371846800.0,234571800,29376,다큐멘터리,전체관람가,독립/예술영화,6.2,"이송,추상미",79,9.635294118,85,2018,0,0,0,0,1,0,0,36,115,0,C
826,업사이드,닐 버거,(주)디스테이션,D,20190613,summer,개봉영화,장편,미국,188,361435100.0,143507900,16962,코미디,12세이상관람가,독립/예술영화,5.8,"브라이언 크랜스톤,케빈 하트,니콜 키드먼",126,9.772727273,22,2019,0,0,1,5506710,1,0,11,23,177,0,C
153,아메리칸 울트라,니마 누리자데,씨제이이앤엠(주),A,20150827,summer,개봉영화,장편,미국,341,1301387295.0,468332595,56452,액션,청소년관람불가,일반영화,6.33,"제시 아이젠버그,크리스틴 스튜어트,코니 브리튼",95,7.220689655,145,2015,0,0,0,6972973,1,0,7,34,114,0,A
613,나미야 잡화점의 기적,히로키 류이치,(주)이수C&E,B,20180228,winter,개봉영화,장편,일본,532,1455461885.0,458198585,57998,판타지,전체관람가,독립/예술영화,5.75,"야마다 료스케,니시다 토시유키,무라카미 니지로",130,7.669811321,424,2018,0,0,1,5097,1,0,1,65,118,0,B
724,신은 죽지 않았다 3: 어둠 속의 빛,마이클 메이슨,"(주)영화사 그램,(재)CBS",D,20180719,summer,개봉영화,장편,미국,179,646846900.0,144472000,17629,드라마,12세이상관람가,독립/예술영화,5.0,"데이빗 A.R. 화이트,존 코베트,쉐인 하퍼",105,8.9375,48,2018,0,1,0,37533,1,0,1,11,101,0,C
410,아빠는 딸,김형협,메가박스중앙(주)플러스엠,A,20170412,spring,개봉영화,장편,한국,520,5046766395.0,1154175195,141570,코미디,12세이상관람가,일반영화,4.0,"윤제문,정소민",115,8.734072022000001,361,2017,0,0,1,10745816,1,0,7,1431,624,0,A
517,몬스터 패밀리,호거 태프,씨네그루(주)키다리이엔티,B,20171221,winter,개봉영화,장편,기타,617,2531182700.0,474831200,60474,애니메이션,전체관람가,일반영화,6.0,"에밀리 왓슨,닉 프로스트,제시카 브라운 핀들레이",93,8.306167401,454,2017,0,0,1,0,1,0,0,14,96,0,B
44,패딩턴,폴 킹,롯데쇼핑㈜롯데엔터테인먼트,A,20150107,winter,개봉영화,장편,영국,408,2246424729.0,646094129,84276,코미디,전체관람가,일반영화,6.64,"벤 위쇼,니콜 키드먼,휴 보네빌",95,8.754716981,265,2015,0,1,0,1144385,1,0,7,21,135,0,A
625,레드 스패로,프란시스 로렌스,이십세기폭스코리아(주),B,20180228,winter,개봉영화,장편,미국,389,860743700.0,331557500,41010,스릴러,청소년관람불가,일반영화,5.33,"제니퍼 로렌스,조엘 에저튼,마티아스 쇼에나에츠",140,8.629032257999999,248,2018,806520,0,1,4022897,1,1,12,31,84,0,B
390,모아나,"론 클레멘츠,존 머스커",월트디즈니컴퍼니코리아 유한책임회사,B,20170112,winter,개봉영화,장편,미국,953,18055062307.0,4735422707,572295,애니메이션,전체관람가,일반영화,6.4,"아우이 크라발호,드웨인 존슨,레이첼 하우스",113,9.249090909,1650,2017,0,0,0,3340188,2,0,3,70,269,0,B
220,미 비포 유,테아 샤록,워너브러더스 코리아(주),B,20160601,summer,개봉영화,장편,미국,481,6639282682.0,2380914382,286308,멜로/로맨스,12세이상관람가,일반영화,5.0,"에밀리아 클라크,샘 클라플린",110,8.811320755,636,2016,0,1,0,3253769,1,0,3,20,148,0,B
140,에베레스트,발타자르 코루마쿠르,유니버설픽쳐스인터내셔널 코리아(유),B,20150924,autumn,개봉영화,장편,미국,331,3055119748.0,1071862248,107240,어드벤처,12세이상관람가,일반영화,6.42,"제이슨 클락,제이크 질렌할,조슈 브롤린",121,7.760162602,246,2015,60549,1,0,7578501,1,2,5,76,186,0,B
349,피터와 드래곤,데이빗 로워리,월트디즈니컴퍼니코리아(주),B,20160928,autumn,개봉영화,장편,미국,167,865600600.0,196519100,23706,어드벤처,전체관람가,일반영화,7.0,"브라이스 달라스 하워드,오크스 페글리,웨스 벤틀리",103,8.415254237000001,118,2016,0,0,1,4565888,1,0,1,12,24,0,B
357,최악의 하루,김종관,CGV아트하우스,A,20160825,summer,개봉영화,장편,한국,199,639959190.0,351625290,43550,멜로/로맨스,15세이상관람가,독립/예술영화,6.9,"한예리,이와세 료,권율",93,8.394736842,114,2016,64,0,0,28468332,1,1,10,668,117,0,A
133,명탐정 코난 : 화염의 해바라기,시즈노 코분,씨제이이앤엠(주),A,20150805,summer,개봉영화,장편,일본,433,3294096400.0,578757300,80798,애니메이션,전체관람가,일반영화,4.5,"김선혜,강수진,신용우",112,8.637096774,372,2015,922295,1,1,1649480,1,2,6,15,40,0,A
261,헤이트풀8,쿠엔틴 타란티노,(주)누리픽쳐스,D,20160107,winter,개봉영화,장편,미국,167,996168400.0,457137100,54514,액션,청소년관람불가,독립/예술영화,8.5,"사무엘 L. 잭슨,커트 러셀,제니퍼 제이슨 리",167,8.166666667000001,6,2016,260144,0,0,23039567,1,1,9,35,150,0,C
278,바다 탐험대 옥토넛 시즌4: 빙하탐험선S,다라 오코넬,와이드 릴리즈(주),D,20160225,winter,개봉영화,장편,영국,155,361596000.0,91880000,15434,애니메이션,전체관람가,독립/예술영화,0.0,"하성용,정재헌,엄상현(페이소,트래커 목소리)",58,7.7758620689999995,232,2016,0,1,1,24356832,1,0,8,2,1,0,C
79,포커스,"글렌 피카라,존 레쿼",워너브러더스 코리아(주),B,20150226,winter,개봉영화,장편,미국,349,702878700.0,227994000,28313,코미디,15세이상관람가,일반영화,0.0,"윌 스미스,마고 로비,로드리고 산토로",104,7.605263158,38,2015,0,0,0,3445516,2,0,2,64,163,0,B
900,암전,김진원,TCO(주)더콘텐츠온,D,20190815,summer,개봉영화,장편,한국,423,898461215.0,247305495,27117,미스터리,15세이상관람가,일반영화,5.25,"서예지,진선규",86,5.482758621,29,2019,0,0,0,7638838,1,0,4,736,351,1,C
115,미니언즈,"피에르 꼬팽,카일 발다",유니버설픽쳐스인터내셔널 코리아(유),B,20150729,summer,개봉영화,장편,미국,792,18997911278.0,4787634178,630536,애니메이션,전체관람가,일반영화,5.63,"피에르 꼬팽,마이클 키튼,산드라 블록",91,8.239776952,1614,2015,1222133,0,1,0,2,2,0,229,317,0,B
