,N_movie_code,title,comeout_date,expert_rating,starring_actors,running_times,directors,audience_rating,rating_audiences
852,180351,변신,2019,4.50,"배성우(박중수), 성동일(박강구), 장영남(최명주)",113분,김홍선,8.124497991967871,498
853,178544,사자,2019,4.78,"박서준(용후), 안성기(안신부), 우도환(지신)",129분,김주환,8.244784422809458,719
854,167635,말레피센트 2,2019,5.67,"안젤리나 졸리(말레피센트), 엘르 패닝(오로라), 미셸 파이퍼(잉그리스 왕비)",119분,요아킴 뢰닝,8.996296296296297,270
855,179158,유열의 음악앨범,2019,7.13,"김고은(미수), 정해인(현우)",122분,정지우,8.095132743362832,452
856,181710,포드 V 페라리,2019,7.63,"맷 데이먼(캐롤 셸비), 크리스찬 베일(켄 마일스)",152분,제임스 맨골드,9.344036697247706,218
857,175316,"힘을 내요, 미스터 리",MR. LEE,5.17,"차승원(철수), 엄채영(샛별), 박해준(영수)",111분,이계벽,8.467213114754099,366
858,180390,퍼펙트맨,2018,5.00,"설경구(장수), 조진웅(영기)",116분,용수,8.858757062146893,177
859,159806,장사리 : 잊혀진 영웅들,2019,5.00,"김명민(이명준), 최민호(최성필), 김성철(기하륜)",104분,"곽경택, 김태훈",8.503472222222221,288
860,180374,마이펫의 이중생활 2,-,6.0,"패튼 오스왈트, 케빈 하트, 제니 슬레이트",85분,크리스 리노드,9.080555555555556,360
861,187349,쥬만지: 넥스트 레벨,2019,6.00,"드웨인 존슨, 잭 블랙, 케빈 하트",122분,제이크 캐스단,8.176724137931034,232
862,181381,천문: 하늘에 묻는다,2018,6.70,"최민식(장영실), 한석규(세종)",2019 .12.26 개봉,허진호,9.022116903633492,633
863,173668,나랏말싸미,2019,6.45,"송강호(세종대왕), 박해일(신미 스님), 전미선(소헌왕후)",110분,조철현,7.311239193083574,347
864,164907,레드슈즈,2019,6.00,"클로이 모레츠(스노우 화이트 목소리), 샘 클라플린(멀린 목소리), 지나 거손(레지나 목소리)",92분,홍성호,9.267543859649123,228
865,185933,캣츠,-,4.75,"제니퍼 허드슨, 테일러 스위프트, 이드리스 엘바",109분,톰 후퍼,6.825991189427313,454
866,189046,신비아파트 극장판 하늘도깨비 대 요르문간드,2019,6.00,"조현정(신비 목소리), 양정화(금비 목소리), 김영은(하리 목소리)",97분,변영규,8.762626262626263,198
867,189000,나이브스 아웃,2019,7.00,"다니엘 크레이그(브누아 블랑), 크리스 에반스(랜섬), 아나 디 아르마스(마르타)",130분,라이언 존슨,8.893333333333333,75
868,181114,날씨의 아이,Weathering With You,6.57,"다이고 코타로(호다카 모리시마 목소리), 모리 나나(히나 아마노 목소리), 오구리 슌(스가 케이스케 목소리)",112분,신카이 마코토,8.290909090909091,275
869,116234,나를 찾아줘,2014,8.00,"벤 애플렉(닉 던), 로자먼드 파이크(에이미 던)",149분,데이빗 핀처,8.244736842105263,380
870,167653,광대들: 풍문조작단,2019,4.57,"조진웅(덕호), 손현주(한명회), 박희순(세조)",108분,김주호,8.127272727272727,165
871,167560,그것: 두 번째 이야기,2019,6.75,"빌 스카스가드(페니와이즈), 제임스 맥어보이(빌), 제시카 차스테인(베벌리)",169분,안드레스 무시에티,8.112612612612613,222
872,187366,극장판 헬로카봇 : 달나라를 구해줘!,2019,5.00,"이지현(차탄 / 모나 한국어 목소리), 김용준(아빠 한국어 목소리), 양정화(엄마 / 장군 한국어 목소리)",76분,"최신규, 김진철",7.5,146
873,187629,양자물리학,2019,4.80,"박해수(이찬우), 서예지(성은영), 김상호(박기헌)",119분,이성태,8.615384615384615,221
874,159887,애드 아스트라,2019,7.38,브래드 피트(로이 맥브라이드),123분,제임스 그레이,8.4640522875817,306
875,187161,47미터 2,2019,4.00,"소피 넬리스(미아), 시스틴 로즈 스탤론(니콜), 브리안느 쥬(알렉사)",90분,요하네스 로버츠,8.397321428571429,224
876,171752,감쪽같은 그녀,2019,5.00,"나문희(말순), 김수안(공주)",104분,허인무,9.047619047619047,126
877,172764,제미니 맨,2019,5.00,윌 스미스(헨리 / 주니어),117분,이안,8.935483870967742,186
878,187051,브링 더 소울 : 더 무비,2019,-,"RM(본인), 진(본인), 슈가(본인)",103분,박준수,9.737113402061855,194
879,184357,아담스 패밀리,2019,6.33,"샤를리즈 테론(모티시아 목소리), 클로이 모레츠(웬즈데이 목소리), 오스카 아이삭(고메즈 목소리)",87분,"그렉 티어난, 콘래드 버논",8.526315789473685,57
880,183110,예스터데이,2019,5.86,"히메쉬 파텔(잭 말릭), 릴리 제임스(엘리 애플턴)",116분,대니 보일,8.60625,160
881,180209,기방도령,2019,4.40,"준호(허색), 정소민(해원), 최귀화(육갑)",110분,남대중,7.87962962962963,108
882,172836,원스 어폰 어 타임... 인 할리우드,2019,7.90,"레오나르도 디카프리오(릭 달튼), 브래드 피트(클리프 부스), 마고 로비(샤론 테이트)",161분,쿠엔틴 타란티노,8.068441064638783,263
883,189260,라스트 크리스마스,2019,5.50,"에밀리아 클라크(케이트), 헨리 골딩(톰)",103분,폴 페이그,7.666666666666667,30
884,182001,명탐정 코난: 감청의 권,Detective Conan: The Fist of ...,6.00,"타카야마 미나미, 야마자키 와카나, 코야마 리키야",109분,나가오카 치카,8.444444444444445,63
885,140656,커런트 워,2017,5.50,"베네딕트 컴버배치(토머스 에디슨), 톰 홀랜드(사무엘 인설), 니콜라스 홀트(니콜라 테슬라)",108분,알폰소 고메즈-레존,6.5,6
886,154672,"안녕, 티라노: 영원히, 함께",Forever,6.00,"시영준(티라노 목소리), 정혜원(프논 목소리), 이세은(톱스 목소리)",98분,시즈노 코분,8.67,100
887,167599,앵그리 버드 2: 독수리 왕국의 침공,2019,6.00,"제이슨 서디키스(레드 목소리), 조시 게드(척 목소리), 대니 맥브라이드(밤 목소리)",96분,서럽 밴 오먼,9.1125,80
888,168092,롱 샷,2019,5.50,"샤를리즈 테론(샬롯 필드), 세스 로건(프레드 플라스키)",125분,조나단 레빈,9.293103448275861,116
889,163831,엔젤 해즈 폴른,2019,5.00,"제라드 버틀러(마이크 배닝), 모건 프리먼(트럼불 대통령)",121분,릭 로먼 워,9.256410256410257,78
890,175404,두번할까요,AGAIN,3.50,"권상우(현우), 이정현(선영), 이종혁(상철)",112분,박용집,8.046875,64
891,174834,진범,2018,6.33,"송새벽(이영훈), 유선(정다연)",100분,고정욱,7.829268292682927,82
892,179307,벌새,2018,8.38,"박지후(은희), 김새벽(영지)",138분,김보라,10.0,2
893,190395,눈의 여왕4,The Snow Queen: Mirrorlands,6.00,"양정화(눈의 여왕 한국어 목소리), 박지윤(겔다 한국어 목소리), 임채헌(헤럴드 한국어 목소리)",87분,"로버트 렌스, 알렉세이 트시칠린",9.246153846153845,65
894,183803,크롤,2019,5.75,"카야 스코델라리오(헤일리), 배리 페퍼(데이브)",87분,알렉산드르 아야,8.366197183098592,71
895,183783,극장판 엉덩이 탐정: 화려한 사건 수첩,Butt Detective The Movie,6.00,"김은아(엉덩이탐정 목소리), 소연(브라운 목소리)",68분,히라야마 미호,6.846153846153846,39
896,74407,좀비랜드: 더블 탭,2019,6.50,"우디 해럴슨(탤러해시), 제시 아이젠버그(콜럼버스), 아비게일 브레스린(리틀록)",99분,루벤 플레셔,8.549019607843137,51
897,186615,미드웨이,2019,5.50,"에드 스크레인(딕 베스트), 패트릭 윌슨(레이튼), 루크 에반스(맥클러스키)",136분,롤랜드 에머리히,8.766129032258064,248
898,183122,프린스 코기,2019,6.00,"심규혁(렉스 목소리), 김리흔(아기 렉스 목소리), 엄상현(잭 목소리)",82분,"벤 스타센, 빈센트 케스텔루트",9.3625,80
899,182387,윤희에게,2019,6.71,"김희애(윤희), 김소혜(새봄), 성유빈(경수)",105분,임대형,9.428571428571429,77
900,171465,안나,2018,5.00,"사샤 루스(안나), 킬리언 머피(레너드), 루크 에반스(알렉스)",119분,뤽 베송,8.277777777777779,54
901,129282,람보 : 라스트 워,2019,3.00,실베스터 스탤론(람보),101분,애드리언 그런버그,8.583333333333334,36
902,191645,원더랜드,2020,-,"정유미, 최우식, 수지",-,김태용,-,-
903,177510,암전,2018,5.25,"서예지(박미정), 진선규(김재현)",86분,김진원,5.482758620689655,29
904,187508,소피와 드래곤: 마법책의 비밀,The Princess and The Dragon,5.00,"정유정(소피 목소리), 김명준(드랙스 목소리)",72분,마리나 네페도바,5.217391304347826,23
905,190244,러브 앳,Love at Second Sight,6.00,"프랑수아 시빌(라파엘), 조세핀 자피(올리비아)",118분,위고 젤랭,10.0,2
906,181584,아내를 죽였다,2019,-,"이시언(채정호), 안내상(최대연 경위), 왕지혜(정미영)",97분,김하라,8.666666666666666,48
907,182014,미드소마,2019,7.20,"플로렌스 퓨(대니), 잭 레이너(크리스티안), 윌 폴터(마크)",170분,아리 에스터,7.625,80
908,185131,김복동,2019,6.60,"김복동(본인), 한지민(내레이션)",101분,송원근,9.9,50
909,190377,카운트다운,2019,3.00,"엘리자베스 라일(퀸 해리스), 피터 파시넬리(설리번 박사), 탈리타 베이트먼(조단 해리스)",90분,저스틴 덱,-,-
910,185913,극장판 반지의 비밀일기,2019,7.00,"방연지(반지 목소리), 김선혜(응심 목소리), 조경이(냠냠 목소리)",72분,한승우,9.333333333333334,9
911,164160,몬스터 하우스,2017,-,"베키 지(클로이 목소리), 조쉬 펙(리암 목소리), 올리비아 홀트(브리트니 목소리)",85분,피터 레페니오티스,9.0,1
912,185912,닥터 슬립,2019,7.50,"이완 맥그리거(대니 토렌스), 레베카 퍼거슨(로즈 더 햇), 카일리 커란(아브라 스톤)",152분,마이크 플래너건,8.923076923076923,52
913,181700,안녕 베일리,2019,5.50,"조시 게드(베일리 목소리), 데니스 퀘이드(이든), 캐서린 프레스콧(씨제이)",109분,게일 맨쿠소,10.0,3
914,181694,애프터,2019,5.00,"히어로 파인즈 티핀(하딘 스콧), 조세핀 랭포드(테사 영)",105분,제니 게이지,8.03448275862069,29
915,183994,더 룸,2019,5.67,"올가 쿠릴렌코(케이트), 케빈 얀센스(맷)",100분,크리스티안 볼크만,9.1,10
916,185450,우리집,2019,6.90,"김나연(하나), 김시아(유미), 주예림(유진)",92분,윤가은,9.148936170212766,47
917,188473,허슬러,2019,6.33,"제니퍼 로페즈(라모나), 콘스탄스 우(데스티니), 릴리 라인하트(애나벨)",110분,로렌 스카파리아,8.0,19
918,189140,빅트립: 아기팬더 배달 대모험,Big Trip,-,"한으뜸(믹믹 한국어 목소리), 장다운(오스카 한국어 목소리)",82분,바실리 로벤스키,5.5,10
919,144787,레플리카,2018,4.00,"키아누 리브스(윌 포스터), 앨리스 이브(모나 포스터), 토머스 미들디치(에드 휘틀)",107분,제프리 나크마노프,8.512820512820513,39
920,188060,파비안느에 관한 진실,The Truth,6.86,"까뜨린느 드뇌브(파비안느), 줄리엣 비노쉬(뤼미르), 에단 호크(행크)",107분,고레에다 히로카즈,7.75,12
921,179518,주전장,Shusenjo: The Main Battleground of Comfort Women Issue,7.33,[국내] 전체 관람가,121분,미키 데자키,9.782608695652174,46
922,179398,메기,2018,6.83,"이주영(여윤영), 문소리(이경진), 구교환(이성원)",89분,이옥섭,8.853658536585366,41
923,174748,프란치스코 교황 : 맨 오브 히스 워드,-,6.33,프란치스코(본인),96분,빔 벤더스,9.6,10
924,154298,아이리시맨,-,9.11,"로버트 드 니로, 알 파치노, 조 페시",209분,마틴 스코세이지,8.870588235294118,85
925,186367,빅 위시,Salma's Big Wish,6.00,[국내] 전체 관람가,79분,카를로스 구티에레스 메드라노,6.5,4
926,187787,너를 만난 여름,My Best Summer,5.50,"진비우(위화이), 하람두(겅겅)",109분,장적사,8.428571428571429,63
927,183377,100일 동안 100가지로 100퍼센트 행복찾기,100 Things,5.50,"플로리안 데이비드 핏츠(폴), 마치아스 슈와바이어퍼(토니)",111분,플로리안 데이비드 핏츠,8.962962962962964,27
