,title,director,producer,importer,distributor,distributor_group,release_date,release_season,release,form,nation,screen,rev_nationwide,rev_seoul,rev_seoul.1,genre,rate,type,expert_rating,starring_actors,running_times,audience_rating,rating_audiences,realease_year,director_power,director_movie_num,sequel,original,actor_power
392,겟 아웃,조던 필,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,5/17/2017,spring,개봉영화,장편,미국,945,17368201175.0,5296231575,624946,공포,15세이상관람가,일반영화,7.14,"다니엘 칼루야,앨리슨 윌리암스,브래드리 휘트포드",104,8.555189456,607,2017,5732231.0,2 [2],0,0,10642860
869,나를 찾아줘,김승우,(주)26컴퍼니,,워너브러더스 코리아(주),B,11/27/2019,autumn,개봉영화,장편,한국,875,5117014620.0,1211838780,146847,스릴러,15세이상관람가,일반영화,8.0,"벤 애플렉,로자먼드 파이크",149,8.244736842,380,2019,0.0,1 [1],0,0,27135694
745,"오늘 밤, 로맨스 극장에서",타케우치 히데키,,(주)엔케이컨텐츠,(주)디스테이션,D,7/11/2018,summer,개봉영화,장편,일본,155,294851000.0,127717400,14531,판타지,전체관람가,독립/예술영화,5.4,"아야세 하루카,사카구치 켄타로",109,8.283783784,74,2018,34897.0,1 [1],0,0,315982
271,오 마이 그랜파,댄 마저,,(주)수키픽쳐스,판씨네마(주),D,3/17/2016,spring,개봉영화,장편,미국,396,632806532.0,222196232,27230,코미디,청소년관람불가,일반영화,4.65,"로버트 드 니로,잭 에프론,줄리안 허프",100,8.201754386000001,114,2016,86013.0,1 [1],0,0,54857983
506,침묵,정지우,(주)용필름,,씨제이이앤엠(주),A,11/2/2017,autumn,개봉영화,장편,한국,634,3873542364.0,1140873764,139002,드라마,15세이상관람가,일반영화,6.09,"최민식,박신혜,류준열",125,8.224669603999999,454,2017,1325391.0,2 [2],1,0,312553619
925,빅 위시,카를로스 구티에레스 메드라노,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,D,10/30/2019,autumn,개봉영화,장편,기타,336,251990300.0,42956220,5227,판타지,전체관람가,일반영화,6.0,-,79,6.5,4,2019,0.0,1 [1],0,0,0
434,핵소 고지,멜 깁슨,,판씨네마(주),판씨네마(주),D,2/22/2017,winter,개봉영화,장편,미국,442,1342081900.0,470997000,60479,드라마,15세이상관람가,일반영화,6.0,"앤드류 가필드,샘 워싱턴,휴고 위빙",139,9.198776758,327,2017,177601.0,1 [1],1,0,19770746
648,정글번치: 최강 악당의 등장,다비드 알로,,그린나래미디어(주),(주)팝엔터테인먼트,D,4/19/2018,spring,개봉영화,장편,프랑스,331,292593700.0,56514500,6729,애니메이션,전체관람가,독립/예술영화,0.0,"최원형,김민진,박재현",97,7.517241379,29,2018,37343.0,1 [1],1,0,230316
807,로켓맨,덱스터 플레처,,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,A,6/5/2019,summer,개봉영화,장편,영국,640,898067163.0,412628773,46681,드라마,15세이상관람가,일반영화,6.8,태런 에저튼,121,9.315217391000001,92,2019,559404.0,2 [2],0,1,67204185
561,마더!,대런 아로노프스키,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,A,10/19/2017,autumn,개봉영화,장편,미국,398,366642382.0,177160582,22015,드라마,청소년관람불가,일반영화,7.25,"제니퍼 로렌스,하비에르 바르뎀",121,7.304347826,69,2017,2073043.0,1 [1],0,0,73139955
207,컨저링 2,제임스 완,,워너브러더스 코리아(주),워너브러더스 코리아(주),B,6/9/2016,summer,개봉영화,장편,미국,635,14074130129.0,3377837009,397141,공포,15세이상관람가,일반영화,6.57,"베라 파미가,패트릭 윌슨,프란카 포텐테",134,8.487762238,1144,2016,22415560.0,3 [3],1,1,43300362
319,설리: 허드슨강의 기적,클린트 이스트우드,,워너브러더스 코리아(주),워너브러더스 코리아(주),B,9/28/2016,autumn,개봉영화,장편,미국,573,5234170754.0,1679863954,192870,드라마,12세이상관람가,일반영화,7.75,"톰 행크스,로라 리니,아론 에크하트",96,8.907035176,398,2016,1943736.0,3 [3],1,0,29758959
909,카운트다운,저스틴 덱,,(유)조이앤시네마,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",D,12/12/2019,winter,개봉영화,장편,미국,238,610621000.0,188654500,22403,공포,15세이상관람가,일반영화,3.0,"엘리자베스 라일,피터 파시넬리,탈리타 베이트먼",90,0.0,0,2019,0.0,1 [1],0,0,1934192
132,극장판 요괴워치: 탄생의 비밀이다냥!,"타카하시 시게하루,우시로 신지",,씨제이이앤엠(주),씨제이이앤엠(주),A,7/22/2015,summer,개봉영화,장편,일본,509,3886775100.0,601746400,82667,애니메이션,전체관람가,일반영화,5.0,"박경혜,김현지,홍범기",97,8.865148862,571,2015,4223128.0,"5 [2, 3]",1,1,6732135
50,백 투 더 비기닝,딘 이스라엘리트,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,A,2/26/2015,winter,개봉영화,장편,미국,423,2016298400.0,586021800,74127,SF,15세이상관람가,일반영화,4.0,"조니 웨스턴,소피아 블랙 디엘리아,샘 러너",106,7.68907563,119,2015,605273.0,2 [2],0,0,1598334
238,포인트 브레이크,에릭슨 코어,,(주)나이너스엔터테인먼트,"(주)시네마서비스,(주)나이너스엔터테인먼트",D,1/7/2016,winter,개봉영화,장편,미국,409,2323707051.0,648350064,79524,범죄,15세이상관람가,일반영화,4.0,"루크 브레이시,에드가 라미레즈,테레사 팔머",114,8.375,208,2016,294320.0,1 [1],1,0,7393876
564,쥬라기 월드: 폴른 킹덤,후안 안토니오 바요나,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,6/6/2018,summer,개봉영화,장편,미국,1972,48575547937.0,12201124637,1305218,액션,12세이상관람가,일반영화,6.4,"크리스 프랫,브라이스 달라스 하워드",127,8.635820235,4517,2018,5694851.0,2 [2],1,1,99967478
592,툼레이더,로아 우타우,,워너브러더스 코리아(주),워너브러더스 코리아(주),B,3/8/2018,spring,개봉영화,장편,미국,806,4500905762.0,1147492762,131406,액션,12세이상관람가,일반영화,5.0,알리시아 비칸데르,118,7.783625731,342,2018,556300.0,1 [1],0,1,32397728
450,딥워터 호라이즌,피터 버그,,(주)우성엔터테인먼트,메가박스중앙(주)플러스엠,A,1/25/2017,winter,개봉영화,장편,미국,433,775611543.0,236676643,30009,액션,12세이상관람가,일반영화,6.5,"마크 월버그,딜런 오브라이언,케이트 허드슨",107,8.810344828,232,2017,915475.0,3 [3],1,0,63994892
31,헬머니,신한솔,"(주)전망좋은 영화사,TCO(주)더콘텐츠온",,(주)넥스트엔터테인먼트월드(NEW),C,3/5/2015,spring,개봉영화,장편,한국,422,4096141972.0,799976772,98593,코미디,청소년관람불가,일반영화,4.13,"김수미,정만식,김정태",108,7.56462585,147,2015,519983.0,1 [1],0,0,13195110
121,그놈이다,윤준형,상상필름(주),,CGV아트하우스,A,10/28/2015,autumn,개봉영화,장편,한국,681,8096427152.0,1799536452,223466,스릴러,15세이상관람가,일반영화,6.67,"주원,유해진,이유영",109,7.62,400,2015,1046015.0,1 [1],0,0,550151611
211,인디펜던스 데이 : 리써전스,롤랜드 에머리히,,이십세기폭스코리아(주),이십세기폭스코리아(주),B,6/22/2016,summer,개봉영화,장편,미국,926,10254582240.0,2966437800,325773,액션,12세이상관람가,일반영화,5.2,"빌 풀만,리암 헴스워스,제프 골드브럼",120,7.420155039,1290,2016,2743672.0,2 [2],1,1,29095468
351,바스티유 데이,제임스 왓킨스,,(주)더블앤조이픽쳐스,롯데쇼핑㈜롯데엔터테인먼트,A,10/13/2016,autumn,개봉영화,장편,미국,422,764700600.0,240785200,29327,액션,15세이상관람가,일반영화,5.5,"이드리스 엘바,리차드 매든,샬롯 르 본",92,8.342465752999999,73,2016,96305.0,1 [1],1,0,54056588
454,파도가 지나간 자리,데릭 시엔프랜스,,그린나래미디어(주),CGV아트하우스,A,3/8/2017,spring,개봉영화,장편,미국,276,634595200.0,263656600,33216,드라마,15세이상관람가,독립/예술영화,6.0,"마이클 패스벤더,알리시아 비칸데르,레이첼 와이즈",132,9.202531646,79,2017,82177.0,1 [1],1,0,116742404
302,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,8/3/2016,summer,개봉영화,장편,미국,726,19379904655.0,5360235715,656542,애니메이션,전체관람가,일반영화,6.67,"루이스 C.K.,에릭 스톤스트릿,케빈 하트",90,8.703752469,3038,2016,7075659.0,2 [2],0,0,56318166
708,속닥속닥,최상훈,(주)파이브데이,,(주)그노스,D,7/13/2018,summer,개봉영화,장편,한국,314,1900914300.0,342387100,36960,공포,15세이상관람가,일반영화,3.5,"소주연,김민규",91,9.620689655,29,2018,217444.0,1 [1],0,0,652332
88,피치 퍼펙트: 언프리티 걸즈,엘리자베스 뱅크스,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,5/28/2015,spring,개봉영화,장편,미국,297,591516497.0,240698797,29268,코미디,15세이상관람가,일반영화,5.75,"안나 켄드릭,헤일리 스테인펠드,레벨 윌슨",114,8.37704918,61,2015,75598.0,1 [1],0,0,12420577
325,거울나라의 앨리스,제임스 보빈,,월트디즈니컴퍼니코리아(주),월트디즈니컴퍼니코리아(주),B,9/7/2016,autumn,개봉영화,장편,미국,515,4145733267.0,1251835067,146759,어드벤처,12세이상관람가,일반영화,5.75,"조니 뎁,앤 해서웨이,미아 와시코브스카",112,8.622535211,355,2016,513202.0,1 [1],1,1,101097995
323,메카닉: 리크루트,데니스 간젤,,(유)조이앤시네마,(주)제이앤씨미디어그룹,D,8/31/2016,summer,개봉영화,장편,미국,320,4458200800.0,1177943300,142121,액션,15세이상관람가,일반영화,5.25,"제이슨 스타뎀,제시카 알바,토미 리 존스",98,7.5,8,2016,552142.0,1 [1],1,1,27439331
255,레전드 오브 타잔,데이빗 예이츠,,워너브러더스 코리아(주),워너브러더스 코리아(주),B,6/29/2016,summer,개봉영화,장편,미국,593,1057174400.0,332185100,43575,액션,12세이상관람가,일반영화,5.25,"알렉산더 스카스가드,사무엘 L. 잭슨,마고 로비",109,8.108219177999999,730,2016,16840678.0,3 [3],1,0,249028351
892,벌새,김보라,에피파니(주),,"(주)엣나인필름,(주)콘텐츠판다",D,8/29/2019,summer,개봉영화,장편,한국,145,1169896574.0,759988614,88602,드라마,15세이상관람가,독립/예술영화,8.38,"박지후,김새벽",138,10.0,2,2019,143944.0,1 [1],0,0,4255253
570,곤지암,정범식,(주)하이브미디어코프,,(주)쇼박스,C,3/28/2018,spring,개봉영화,장편,한국,1124,21442114144.0,4978152594,596536,공포,15세이상관람가,일반영화,6.33,"위하준,박지현,오아연",94,7.644761905,1050,2018,3798104.0,2 [2],0,0,16053354
545,킹 오브 프리즘 - 프라이드 더 히어로,히시다 마사카즈,,동우에이앤이(주),"동우에이앤이(주),(주)박수엔터테인먼트",D,6/10/2017,summer,개봉영화,장편,일본,92,676167500.0,520124000,61867,애니메이션,15세이상관람가,일반영화,0.0,"남도형,엄상현,이원찬",70,9.888888889,36,2017,307662.0,2 [2],1,1,30578629
550,뷰티풀 투모로우,장재혁,(주)글러브엔터테인먼트,,씨제이 씨지브이(CJ CGV)(주),A,10/26/2017,autumn,개봉영화,장편,한국,47,552273700.0,321810000,36802,드라마,12세이상관람가,일반영화,0.0,"박효신,정재일",68,0.0,0,2017,63279.0,1 [1],1,0,189837
359,하이큐!! 끝과 시작,미츠나카 스스무,,(주)에이원엔터테인먼트,(주)팝엔터테인먼트,D,11/16/2016,autumn,개봉영화,장편,일본,130,544846000.0,158050000,20943,애니메이션,12세이상관람가,일반영화,0.0,"무라세 아유무,이시카와 카이토,히노 사토시",89,9.196078431,306,2016,96518.0,1 [1],1,1,0
51,투모로우랜드,브래드 버드,월트 디즈니 픽쳐스,월트디즈니컴퍼니코리아(주),월트디즈니컴퍼니코리아(주),B,5/27/2015,spring,개봉영화,장편,미국,435,2082869000.0,682335600,83016,액션,12세이상관람가,일반영화,5.5,"조지 클루니,휴 로리,브릿 로버트슨",129,7.915384615,130,2015,3564540.0,2 [2],0,0,1942980
875,47미터 2,요하네스 로버츠,,(유)조이앤시네마,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",D,8/28/2019,summer,개봉영화,장편,미국,649,3846315153.0,1102624133,130922,공포,15세이상관람가,일반영화,4.0,"소피 넬리스,시스틴 로즈 스탤론,브리안느 쥬",90,8.397321429,224,2019,1682006.0,2 [2],1,0,2016724
772,명탐정 피카츄,롭 레터맨,,워너브러더스 코리아(주),워너브러더스 코리아(주),B,5/9/2019,spring,개봉영화,장편,미국,817,5730788546.0,1767248906,201613,액션,전체관람가,일반영화,5.5,"라이언 레이놀즈,저스티스 스미스",104,8.777777777999999,216,2019,1281521.0,2 [2],0,1,59854794
102,내부자들,우민호,(유)내부자들 문화전문회사,,(주)쇼박스,C,11/19/2015,autumn,개봉영화,장편,한국,1075,56464117657.0,16275240857,1965368,범죄,청소년관람불가,일반영화,6.63,"이병헌,조승우,백윤식",130,9.0949064,2297,2015,26081050.0,3 [3],1,0,315927301
195,검사외전,이일형,"(주)영화사 월광,(주)사나이픽처스",,(주)쇼박스,C,2/3/2016,winter,개봉영화,장편,한국,1812,77252755264.0,18302525664,2219587,범죄,15세이상관람가,일반영화,5.94,"황정민,강동원",126,8.632157581,6549,2016,9699092.0,1 [1],0,0,546209024
679,PMC: 더 벙커,김병우,(주)퍼펙트스톰필름,,씨제이이앤엠(주),A,12/26/2018,winter,개봉영화,장편,한국,1081,9704247367.0,2436217967,285716,액션,15세이상관람가,일반영화,6.9,"하정우,이선균",124,6.906976744,774,2018,1179031.0,1 [1],0,0,589040829
805,명탐정 코난:전율의 악보,야마모토 야스이치로,,씨제이이앤엠(주),씨제이이앤엠(주),A,2/14/2019,winter,개봉영화,장편,일본,213,890692400.0,172835800,22143,애니메이션,12세이상관람가,일반영화,6.0,"타카야마 미나미,야마자키 와카나,쿠와시마 호우코",116,0.0,0,2019,3213932.0,4 [4],1,1,12376584
628,레이디 버드,그레타 거윅,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,4/4/2018,spring,개봉영화,장편,미국,344,794126700.0,448029200,53878,코미디,15세이상관람가,일반영화,7.82,시얼샤 로넌,94,8.756097561,123,2018,97777.0,1 [1],0,0,147709
124,손님,김광태,(주)유비유필름,,씨제이이앤엠(주),A,7/9/2015,summer,개봉영화,장편,한국,634,6385295880.0,1717964980,213174,판타지,15세이상관람가,일반영화,6.66,"류승룡,이성민,천우희",107,6.850356295,421,2015,0.0,1 [1],1,0,457834795
404,불한당: 나쁜 놈들의 세상,변성현,"씨제이이앤엠(주),(주)바른손",,씨제이이앤엠(주),A,5/17/2017,spring,개봉영화,장편,한국,860,7512332225.0,2023201925,242550,범죄,청소년관람불가,일반영화,5.83,"설경구,임시완",120,8.383561644,365,2017,930866.0,1 [1],0,0,49725851
730,킬링 디어,요르고스 란티모스,,오드,오드,D,7/12/2018,summer,개봉영화,장편,미국,68,501031000.0,311865300,35513,스릴러,청소년관람불가,독립/예술영화,7.14,"콜린 파렐,니콜 키드먼,배리 케오간",121,7.90625,32,2018,392466.0,3 [3],0,0,64104582
287,밀정,김지운,"(주)다크서클픽쳐스,워너브러더스 코리아(주),(주)영화사하얼빈",,워너브러더스 코리아(주),B,9/7/2016,autumn,개봉영화,장편,한국,1444,61158644831.0,15436298021,1827424,액션,15세이상관람가,일반영화,7.5,"송강호,공유",140,8.57884929,4293,2016,15041788.0,2 [2],1,0,248695427
831,일일시호일,오오모리 타츠시,,(주)영화사 진진,(주)영화사 진진,D,1/17/2019,winter,개봉영화,장편,일본,55,331259019.0,201538669,23841,드라마,12세이상관람가,독립/예술영화,7.0,"키키 키린,쿠로키 하루,타베 미카코",100,8.913580247,162,2019,41931.0,1 [1],0,0,1181362
47,다이노 타임,"최윤석,존 카프카",주식회사 토이온,,씨제이이앤엠(주),A,4/30/2015,spring,개봉영화,장편,한국,430,2099627100.0,405724600,52818,애니메이션,전체관람가,일반영화,0.0,"멜라니 그리피스,제인 린치,윌리암 볼드윈",85,8.539370079,254,2015,849876.0,"2 [1, 1]",0,0,4925210
725,신은 죽지 않았다 3: 어둠 속의 빛,마이클 메이슨,,(재)CBS,"(주)영화사 그램,(재)CBS",D,7/19/2018,summer,개봉영화,장편,미국,179,646846900.0,144472000,17629,드라마,12세이상관람가,독립/예술영화,5.0,"데이빗 A.R. 화이트,존 코베트,쉐인 하퍼",105,8.9375,48,2018,83474.0,1 [1],1,0,287955
587,월요일이 사라졌다,토미 위르콜라,,(주)퍼스트런,(주)스마일이엔티,D,2/22/2018,winter,개봉영화,장편,영국,355,7489885100.0,2030565300,239886,액션,15세이상관람가,독립/예술영화,5.25,"누미 라파스,윌렘 대포,글렌 클로즈",123,9.0,8,2018,903175.0,1 [1],0,0,17153638
607,12 솔져스,니콜라이 퓰시,,(유)조이앤시네마,(주)제이앤씨미디어그룹,D,1/31/2018,winter,개봉영화,장편,미국,211,1833626400.0,597547500,70049,액션,15세이상관람가,독립/예술영화,5.0,"크리스 헴스워스,마이클 섀넌,마이클 페나",130,9.733333333,45,2018,223740.0,1 [1],0,0,292679195
